Local Government Area,State/Territory,Age Group,Population
Ararat,VIC,0 - 4,611
Ararat,VIC,5 - 9,711
Ararat,VIC,10 - 14,810
Ararat,VIC,15 - 19,703
Ararat,VIC,20 - 24,517
Ararat,VIC,25 - 29,529
Ararat,VIC,30 - 34,604
Ararat,VIC,35 - 39,734
Ararat,VIC,40 - 44,792
Ararat,VIC,45 - 49,842
Ararat,VIC,50 - 54,899
Ararat,VIC,55 - 59,861
Ararat,VIC,60 - 64,750
Ararat,VIC,65 - 69,579
Ararat,VIC,70 - 74,502
Ararat,VIC,75 - 79,440
Ararat,VIC,80 - 84,314
Ararat,VIC,85 and over,224
Armadale,WA,0 - 4,3490
Armadale,WA,5 - 9,3619
Armadale,WA,10 - 14,4104
Armadale,WA,15 - 19,4163
Armadale,WA,20 - 24,3733
Armadale,WA,25 - 29,3137
Armadale,WA,30 - 34,3207
Armadale,WA,35 - 39,3554
Armadale,WA,40 - 44,3718
Armadale,WA,45 - 49,3828
Armadale,WA,50 - 54,3689
Armadale,WA,55 - 59,3671
Armadale,WA,60 - 64,2533
Armadale,WA,65 - 69,1989
Armadale,WA,70 - 74,1456
Armadale,WA,75 - 79,1130
Armadale,WA,80 - 84,706
Armadale,WA,85 and over,572
Ashburton,WA,0 - 4,821
Ashburton,WA,5 - 9,819
Ashburton,WA,10 - 14,448
Ashburton,WA,15 - 19,307
Ashburton,WA,20 - 24,486
Ashburton,WA,25 - 29,745
Ashburton,WA,30 - 34,927
Ashburton,WA,35 - 39,829
Ashburton,WA,40 - 44,598
Ashburton,WA,45 - 49,610
Ashburton,WA,50 - 54,450
Ashburton,WA,55 - 59,305
Ashburton,WA,60 - 64,147
Ashburton,WA,65 - 69,66
Ashburton,WA,70 - 74,23
Ashburton,WA,75 - 79,9
Ashburton,WA,80 - 84,11
Ashburton,WA,85 and over,7
Augusta-Margaret River,WA,0 - 4,701
Augusta-Margaret River,WA,5 - 9,734
Augusta-Margaret River,WA,10 - 14,816
Augusta-Margaret River,WA,15 - 19,683
Augusta-Margaret River,WA,20 - 24,532
Augusta-Margaret River,WA,25 - 29,647
Augusta-Margaret River,WA,30 - 34,886
Augusta-Margaret River,WA,35 - 39,974
Augusta-Margaret River,WA,40 - 44,918
Augusta-Margaret River,WA,45 - 49,958
Augusta-Margaret River,WA,50 - 54,793
Augusta-Margaret River,WA,55 - 59,683
Augusta-Margaret River,WA,60 - 64,469
Augusta-Margaret River,WA,65 - 69,378
Augusta-Margaret River,WA,70 - 74,311
Augusta-Margaret River,WA,75 - 79,253
Augusta-Margaret River,WA,80 - 84,163
Augusta-Margaret River,WA,85 and over,153
Aurukun,QLD,0 - 4,138
Aurukun,QLD,5 - 9,108
Aurukun,QLD,10 - 14,100
Aurukun,QLD,15 - 19,93
Aurukun,QLD,20 - 24,80
Aurukun,QLD,25 - 29,91
Aurukun,QLD,30 - 34,100
Aurukun,QLD,35 - 39,97
Aurukun,QLD,40 - 44,71
Aurukun,QLD,45 - 49,48
Aurukun,QLD,50 - 54,50
Aurukun,QLD,55 - 59,50
Aurukun,QLD,60 - 64,24
Aurukun,QLD,65 - 69,11
Aurukun,QLD,70 - 74,17
Aurukun,QLD,75 - 79,3
Aurukun,QLD,80 - 84,7
Aurukun,QLD,85 and over,1
Ballarat,VIC,0 - 4,5420
Ballarat,VIC,5 - 9,5619
Ballarat,VIC,10 - 14,5989
Ballarat,VIC,15 - 19,6959
Ballarat,VIC,20 - 24,6957
Ballarat,VIC,25 - 29,5454
Ballarat,VIC,30 - 34,5536
Ballarat,VIC,35 - 39,5738
Ballarat,VIC,40 - 44,5993
Ballarat,VIC,45 - 49,5965
Ballarat,VIC,50 - 54,5546
Ballarat,VIC,55 - 59,5114
Ballarat,VIC,60 - 64,3872
Ballarat,VIC,65 - 69,3301
Ballarat,VIC,70 - 74,2875
Ballarat,VIC,75 - 79,2654
Ballarat,VIC,80 - 84,2071
Ballarat,VIC,85 and over,1584
Ballina,NSW,0 - 4,2082
Ballina,NSW,5 - 9,2487
Ballina,NSW,10 - 14,2801
Ballina,NSW,15 - 19,2630
Ballina,NSW,20 - 24,1908
Ballina,NSW,25 - 29,1688
Ballina,NSW,30 - 34,2045
Ballina,NSW,35 - 39,2494
Ballina,NSW,40 - 44,2749
Ballina,NSW,45 - 49,3041
Ballina,NSW,50 - 54,3051
Ballina,NSW,55 - 59,2789
Ballina,NSW,60 - 64,2202
Ballina,NSW,65 - 69,1921
Ballina,NSW,70 - 74,1599
Ballina,NSW,75 - 79,1689
Ballina,NSW,80 - 84,1335
Ballina,NSW,85 and over,1026
Balonne,QLD,0 - 4,430
Balonne,QLD,5 - 9,457
Balonne,QLD,10 - 14,315
Balonne,QLD,15 - 19,261
Balonne,QLD,20 - 24,292
Balonne,QLD,25 - 29,332
Balonne,QLD,30 - 34,375
Balonne,QLD,35 - 39,408
Balonne,QLD,40 - 44,359
Balonne,QLD,45 - 49,325
Balonne,QLD,50 - 54,256
Balonne,QLD,55 - 59,283
Balonne,QLD,60 - 64,188
Balonne,QLD,65 - 69,160
Balonne,QLD,70 - 74,131
Balonne,QLD,75 - 79,84
Balonne,QLD,80 - 84,50
Balonne,QLD,85 and over,48
Balranald,NSW,0 - 4,172
Balranald,NSW,5 - 9,177
Balranald,NSW,10 - 14,172
Balranald,NSW,15 - 19,164
Balranald,NSW,20 - 24,112
Balranald,NSW,25 - 29,160
Balranald,NSW,30 - 34,160
Balranald,NSW,35 - 39,167
Balranald,NSW,40 - 44,200
Balranald,NSW,45 - 49,214
Balranald,NSW,50 - 54,201
Balranald,NSW,55 - 59,162
Balranald,NSW,60 - 64,104
Balranald,NSW,65 - 69,106
Balranald,NSW,70 - 74,82
Balranald,NSW,75 - 79,69
Balranald,NSW,80 - 84,47
Balranald,NSW,85 and over,38
Banana,QLD,0 - 4,1199
Banana,QLD,5 - 9,1211
Banana,QLD,10 - 14,1122
Banana,QLD,15 - 19,883
Banana,QLD,20 - 24,1000
Banana,QLD,25 - 29,1085
Banana,QLD,30 - 34,1088
Banana,QLD,35 - 39,1108
Banana,QLD,40 - 44,1176
Banana,QLD,45 - 49,1134
Banana,QLD,50 - 54,989
Banana,QLD,55 - 59,786
Banana,QLD,60 - 64,637
Banana,QLD,65 - 69,541
Banana,QLD,70 - 74,396
Banana,QLD,75 - 79,304
Banana,QLD,80 - 84,203
Banana,QLD,85 and over,164
Banyule,VIC,0 - 4,6930
Banyule,VIC,5 - 9,6793
Banyule,VIC,10 - 14,6951
Banyule,VIC,15 - 19,7812
Banyule,VIC,20 - 24,8432
Banyule,VIC,25 - 29,7792
Banyule,VIC,30 - 34,8405
Banyule,VIC,35 - 39,8680
Banyule,VIC,40 - 44,8422
Banyule,VIC,45 - 49,8470
Banyule,VIC,50 - 54,8051
Banyule,VIC,55 - 59,7683
Banyule,VIC,60 - 64,6051
Banyule,VIC,65 - 69,4606
Banyule,VIC,70 - 74,3917
Banyule,VIC,75 - 79,3657
Banyule,VIC,80 - 84,2986
Banyule,VIC,85 and over,2325
Barcaldine,QLD,0 - 4,254
Barcaldine,QLD,5 - 9,252
Barcaldine,QLD,10 - 14,240
Barcaldine,QLD,15 - 19,199
Barcaldine,QLD,20 - 24,207
Barcaldine,QLD,25 - 29,196
Barcaldine,QLD,30 - 34,212
Barcaldine,QLD,35 - 39,264
Barcaldine,QLD,40 - 44,269
Barcaldine,QLD,45 - 49,233
Barcaldine,QLD,50 - 54,214
Barcaldine,QLD,55 - 59,182
Barcaldine,QLD,60 - 64,192
Barcaldine,QLD,65 - 69,169
Barcaldine,QLD,70 - 74,100
Barcaldine,QLD,75 - 79,74
Barcaldine,QLD,80 - 84,47
Barcaldine,QLD,85 and over,37
Barcoo,QLD,0 - 4,19
Barcoo,QLD,5 - 9,20
Barcoo,QLD,10 - 14,20
Barcoo,QLD,15 - 19,20
Barcoo,QLD,20 - 24,38
Barcoo,QLD,25 - 29,26
Barcoo,QLD,30 - 34,35
Barcoo,QLD,35 - 39,22
Barcoo,QLD,40 - 44,37
Barcoo,QLD,45 - 49,22
Barcoo,QLD,50 - 54,25
Barcoo,QLD,55 - 59,30
Barcoo,QLD,60 - 64,22
Barcoo,QLD,65 - 69,17
Barcoo,QLD,70 - 74,10
Barcoo,QLD,75 - 79,3
Barcoo,QLD,80 - 84,3
Barcoo,QLD,85 and over,1
Barkly,NT,0 - 4,746
Barkly,NT,5 - 9,680
Barkly,NT,10 - 14,693
Barkly,NT,15 - 19,703
Barkly,NT,20 - 24,707
Barkly,NT,25 - 29,645
Barkly,NT,30 - 34,653
Barkly,NT,35 - 39,486
Barkly,NT,40 - 44,497
Barkly,NT,45 - 49,436
Barkly,NT,50 - 54,419
Barkly,NT,55 - 59,342
Barkly,NT,60 - 64,217
Barkly,NT,65 - 69,164
Barkly,NT,70 - 74,86
Barkly,NT,75 - 79,55
Barkly,NT,80 - 84,19
Barkly,NT,85 and over,16
Barossa,SA,0 - 4,1190
Barossa,SA,5 - 9,1366
Barossa,SA,10 - 14,1440
Barossa,SA,15 - 19,1409
Barossa,SA,20 - 24,1034
Barossa,SA,25 - 29,1075
Barossa,SA,30 - 34,1244
Barossa,SA,35 - 39,1482
Barossa,SA,40 - 44,1617
Barossa,SA,45 - 49,1760
Barossa,SA,50 - 54,1589
Barossa,SA,55 - 59,1516
Barossa,SA,60 - 64,1132
Barossa,SA,65 - 69,883
Barossa,SA,70 - 74,751
Barossa,SA,75 - 79,633
Barossa,SA,80 - 84,531
Barossa,SA,85 and over,444
Barunga West,SA,0 - 4,122
Barunga West,SA,5 - 9,152
Barunga West,SA,10 - 14,176
Barunga West,SA,15 - 19,119
Barunga West,SA,20 - 24,78
Barunga West,SA,25 - 29,97
Barunga West,SA,30 - 34,135
Barunga West,SA,35 - 39,154
Barunga West,SA,40 - 44,175
Barunga West,SA,45 - 49,191
Barunga West,SA,50 - 54,196
Barunga West,SA,55 - 59,238
Barunga West,SA,60 - 64,200
Barunga West,SA,65 - 69,130
Barunga West,SA,70 - 74,138
Barunga West,SA,75 - 79,117
Barunga West,SA,80 - 84,101
Barunga West,SA,85 and over,71
Bass Coast,VIC,0 - 4,1410
Bass Coast,VIC,5 - 9,1537
Bass Coast,VIC,10 - 14,1694
Bass Coast,VIC,15 - 19,1522
Bass Coast,VIC,20 - 24,1068
Bass Coast,VIC,25 - 29,1074
Bass Coast,VIC,30 - 34,1359
Bass Coast,VIC,35 - 39,1615
Bass Coast,VIC,40 - 44,1762
Bass Coast,VIC,45 - 49,1837
Bass Coast,VIC,50 - 54,1917
Bass Coast,VIC,55 - 59,2037
Bass Coast,VIC,60 - 64,2024
Bass Coast,VIC,65 - 69,1768
Bass Coast,VIC,70 - 74,1504
Bass Coast,VIC,75 - 79,1308
Bass Coast,VIC,80 - 84,890
Bass Coast,VIC,85 and over,615
Bassendean,WA,0 - 4,848
Bassendean,WA,5 - 9,812
Bassendean,WA,10 - 14,793
Bassendean,WA,15 - 19,867
Bassendean,WA,20 - 24,908
Bassendean,WA,25 - 29,829
Bassendean,WA,30 - 34,1093
Bassendean,WA,35 - 39,1084
Bassendean,WA,40 - 44,1088
Bassendean,WA,45 - 49,1033
Bassendean,WA,50 - 54,1020
Bassendean,WA,55 - 59,881
Bassendean,WA,60 - 64,627
Bassendean,WA,65 - 69,531
Bassendean,WA,70 - 74,501
Bassendean,WA,75 - 79,440
Bassendean,WA,80 - 84,305
Bassendean,WA,85 and over,236
Bathurst Regional,NSW,0 - 4,2424
Bathurst Regional,NSW,5 - 9,2416
Bathurst Regional,NSW,10 - 14,2646
Bathurst Regional,NSW,15 - 19,3361
Bathurst Regional,NSW,20 - 24,3226
Bathurst Regional,NSW,25 - 29,2203
Bathurst Regional,NSW,30 - 34,2366
Bathurst Regional,NSW,35 - 39,2417
Bathurst Regional,NSW,40 - 44,2528
Bathurst Regional,NSW,45 - 49,2582
Bathurst Regional,NSW,50 - 54,2413
Bathurst Regional,NSW,55 - 59,2187
Bathurst Regional,NSW,60 - 64,1685
Bathurst Regional,NSW,65 - 69,1257
Bathurst Regional,NSW,70 - 74,1089
Bathurst Regional,NSW,75 - 79,926
Bathurst Regional,NSW,80 - 84,648
Bathurst Regional,NSW,85 and over,542
Baw Baw,VIC,0 - 4,2293
Baw Baw,VIC,5 - 9,2715
Baw Baw,VIC,10 - 14,3044
Baw Baw,VIC,15 - 19,2878
Baw Baw,VIC,20 - 24,1937
Baw Baw,VIC,25 - 29,1815
Baw Baw,VIC,30 - 34,2071
Baw Baw,VIC,35 - 39,2541
Baw Baw,VIC,40 - 44,2714
Baw Baw,VIC,45 - 49,2942
Baw Baw,VIC,50 - 54,2651
Baw Baw,VIC,55 - 59,2609
Baw Baw,VIC,60 - 64,2032
Baw Baw,VIC,65 - 69,1660
Baw Baw,VIC,70 - 74,1322
Baw Baw,VIC,75 - 79,1139
Baw Baw,VIC,80 - 84,784
Baw Baw,VIC,85 and over,667
Bayside,VIC,0 - 4,8434
Bayside,VIC,0 - 4,5749
Bayside,VIC,5 - 9,7542
Bayside,VIC,5 - 9,5774
Bayside,VIC,10 - 14,7024
Bayside,VIC,10 - 14,5796
Bayside,VIC,15 - 19,7122
Bayside,VIC,15 - 19,5876
Bayside,VIC,20 - 24,9969
Bayside,VIC,20 - 24,4654
Bayside,VIC,25 - 29,11317
Bayside,VIC,25 - 29,3726
Bayside,VIC,30 - 34,11375
Bayside,VIC,30 - 34,4865
Bayside,VIC,35 - 39,10304
Bayside,VIC,35 - 39,6739
Bayside,VIC,40 - 44,9725
Bayside,VIC,40 - 44,7356
Bayside,VIC,45 - 49,8692
Bayside,VIC,45 - 49,7420
Bayside,VIC,50 - 54,7861
Bayside,VIC,50 - 54,6620
Bayside,VIC,55 - 59,7590
Bayside,VIC,55 - 59,6200
Bayside,VIC,60 - 64,6334
Bayside,VIC,60 - 64,4842
Bayside,VIC,65 - 69,5422
Bayside,VIC,65 - 69,3406
Bayside,VIC,70 - 74,4551
Bayside,VIC,70 - 74,2935
Bayside,VIC,75 - 79,4002
Bayside,VIC,75 - 79,3108
Bayside,VIC,80 - 84,3115
Bayside,VIC,80 - 84,2978
Bayside,VIC,85 and over,2826
Bayside,VIC,85 and over,2763
Bayswater,WA,0 - 4,3289
Bayswater,WA,5 - 9,2991
Bayswater,WA,10 - 14,3006
Bayswater,WA,15 - 19,3612
Bayswater,WA,20 - 24,4659
Bayswater,WA,25 - 29,4617
Bayswater,WA,30 - 34,4890
Bayswater,WA,35 - 39,4609
Bayswater,WA,40 - 44,4345
Bayswater,WA,45 - 49,4150
Bayswater,WA,50 - 54,4157
Bayswater,WA,55 - 59,3897
Bayswater,WA,60 - 64,2901
Bayswater,WA,65 - 69,2435
Bayswater,WA,70 - 74,1948
Bayswater,WA,75 - 79,1630
Bayswater,WA,80 - 84,1331
Bayswater,WA,85 and over,1165
Bega Valley,NSW,0 - 4,1730
Bega Valley,NSW,5 - 9,2026
Bega Valley,NSW,10 - 14,2451
Bega Valley,NSW,15 - 19,2120
Bega Valley,NSW,20 - 24,1214
Bega Valley,NSW,25 - 29,1070
Bega Valley,NSW,30 - 34,1425
Bega Valley,NSW,35 - 39,1903
Bega Valley,NSW,40 - 44,2182
Bega Valley,NSW,45 - 49,2690
Bega Valley,NSW,50 - 54,2596
Bega Valley,NSW,55 - 59,2444
Bega Valley,NSW,60 - 64,2191
Bega Valley,NSW,65 - 69,1826
Bega Valley,NSW,70 - 74,1426
Bega Valley,NSW,75 - 79,1149
Bega Valley,NSW,80 - 84,789
Bega Valley,NSW,85 and over,597
Bellingen,NSW,0 - 4,641
Bellingen,NSW,5 - 9,898
Bellingen,NSW,10 - 14,1016
Bellingen,NSW,15 - 19,862
Bellingen,NSW,20 - 24,421
Bellingen,NSW,25 - 29,338
Bellingen,NSW,30 - 34,577
Bellingen,NSW,35 - 39,748
Bellingen,NSW,40 - 44,978
Bellingen,NSW,45 - 49,1139
Bellingen,NSW,50 - 54,1066
Bellingen,NSW,55 - 59,941
Bellingen,NSW,60 - 64,823
Bellingen,NSW,65 - 69,685
Bellingen,NSW,70 - 74,549
Bellingen,NSW,75 - 79,450
Bellingen,NSW,80 - 84,311
Bellingen,NSW,85 and over,273
Belmont,WA,0 - 4,1928
Belmont,WA,5 - 9,1630
Belmont,WA,10 - 14,1615
Belmont,WA,15 - 19,1843
Belmont,WA,20 - 24,2448
Belmont,WA,25 - 29,2667
Belmont,WA,30 - 34,2721
Belmont,WA,35 - 39,2499
Belmont,WA,40 - 44,2085
Belmont,WA,45 - 49,2091
Belmont,WA,50 - 54,1894
Belmont,WA,55 - 59,1859
Belmont,WA,60 - 64,1442
Belmont,WA,65 - 69,1326
Belmont,WA,70 - 74,1152
Belmont,WA,75 - 79,1034
Belmont,WA,80 - 84,765
Belmont,WA,85 and over,561
Belyuen,NT,0 - 4,28
Belyuen,NT,5 - 9,32
Belyuen,NT,10 - 14,24
Belyuen,NT,15 - 19,13
Belyuen,NT,20 - 24,20
Belyuen,NT,25 - 29,12
Belyuen,NT,30 - 34,4
Belyuen,NT,35 - 39,13
Belyuen,NT,40 - 44,13
Belyuen,NT,45 - 49,10
Belyuen,NT,50 - 54,7
Belyuen,NT,55 - 59,6
Belyuen,NT,60 - 64,11
Belyuen,NT,65 - 69,3
Belyuen,NT,70 - 74,3
Belyuen,NT,75 - 79,0
Belyuen,NT,80 - 84,0
Belyuen,NT,85 and over,0
Benalla,VIC,0 - 4,701
Benalla,VIC,5 - 9,856
Benalla,VIC,10 - 14,1138
Benalla,VIC,15 - 19,930
Benalla,VIC,20 - 24,659
Benalla,VIC,25 - 29,531
Benalla,VIC,30 - 34,610
Benalla,VIC,35 - 39,766
Benalla,VIC,40 - 44,977
Benalla,VIC,45 - 49,1082
Benalla,VIC,50 - 54,1036
Benalla,VIC,55 - 59,1032
Benalla,VIC,60 - 64,824
Benalla,VIC,65 - 69,695
Benalla,VIC,70 - 74,603
Benalla,VIC,75 - 79,582
Benalla,VIC,80 - 84,443
Benalla,VIC,85 and over,342
Berri and Barmera,SA,0 - 4,731
Berri and Barmera,SA,5 - 9,798
Berri and Barmera,SA,10 - 14,797
Berri and Barmera,SA,15 - 19,738
Berri and Barmera,SA,20 - 24,593
Berri and Barmera,SA,25 - 29,628
Berri and Barmera,SA,30 - 34,699
Berri and Barmera,SA,35 - 39,763
Berri and Barmera,SA,40 - 44,796
Berri and Barmera,SA,45 - 49,847
Berri and Barmera,SA,50 - 54,799
Berri and Barmera,SA,55 - 59,763
Berri and Barmera,SA,60 - 64,517
Berri and Barmera,SA,65 - 69,452
Berri and Barmera,SA,70 - 74,448
Berri and Barmera,SA,75 - 79,388
Berri and Barmera,SA,80 - 84,285
Berri and Barmera,SA,85 and over,197
Berrigan,NSW,0 - 4,457
Berrigan,NSW,5 - 9,516
Berrigan,NSW,10 - 14,620
Berrigan,NSW,15 - 19,487
Berrigan,NSW,20 - 24,305
Berrigan,NSW,25 - 29,329
Berrigan,NSW,30 - 34,447
Berrigan,NSW,35 - 39,441
Berrigan,NSW,40 - 44,488
Berrigan,NSW,45 - 49,583
Berrigan,NSW,50 - 54,604
Berrigan,NSW,55 - 59,604
Berrigan,NSW,60 - 64,551
Berrigan,NSW,65 - 69,502
Berrigan,NSW,70 - 74,421
Berrigan,NSW,75 - 79,367
Berrigan,NSW,80 - 84,239
Berrigan,NSW,85 and over,199
Beverley,WA,0 - 4,102
Beverley,WA,5 - 9,97
Beverley,WA,10 - 14,96
Beverley,WA,15 - 19,70
Beverley,WA,20 - 24,38
Beverley,WA,25 - 29,53
Beverley,WA,30 - 34,85
Beverley,WA,35 - 39,95
Beverley,WA,40 - 44,99
Beverley,WA,45 - 49,120
Beverley,WA,50 - 54,142
Beverley,WA,55 - 59,175
Beverley,WA,60 - 64,152
Beverley,WA,65 - 69,137
Beverley,WA,70 - 74,63
Beverley,WA,75 - 79,67
Beverley,WA,80 - 84,27
Beverley,WA,85 and over,28
Blacktown,NSW,0 - 4,22920
Blacktown,NSW,5 - 9,22982
Blacktown,NSW,10 - 14,21723
Blacktown,NSW,15 - 19,20564
Blacktown,NSW,20 - 24,20795
Blacktown,NSW,25 - 29,21480
Blacktown,NSW,30 - 34,22595
Blacktown,NSW,35 - 39,21598
Blacktown,NSW,40 - 44,20827
Blacktown,NSW,45 - 49,18878
Blacktown,NSW,50 - 54,16836
Blacktown,NSW,55 - 59,14822
Blacktown,NSW,60 - 64,10446
Blacktown,NSW,65 - 69,7369
Blacktown,NSW,70 - 74,5784
Blacktown,NSW,75 - 79,4475
Blacktown,NSW,80 - 84,2892
Blacktown,NSW,85 and over,1908
Bland,NSW,0 - 4,429
Bland,NSW,5 - 9,486
Bland,NSW,10 - 14,466
Bland,NSW,15 - 19,373
Bland,NSW,20 - 24,287
Bland,NSW,25 - 29,321
Bland,NSW,30 - 34,367
Bland,NSW,35 - 39,360
Bland,NSW,40 - 44,442
Bland,NSW,45 - 49,462
Bland,NSW,50 - 54,426
Bland,NSW,55 - 59,421
Bland,NSW,60 - 64,313
Bland,NSW,65 - 69,301
Bland,NSW,70 - 74,252
Bland,NSW,75 - 79,233
Bland,NSW,80 - 84,163
Bland,NSW,85 and over,110
Blayney,NSW,0 - 4,466
Blayney,NSW,5 - 9,511
Blayney,NSW,10 - 14,520
Blayney,NSW,15 - 19,478
Blayney,NSW,20 - 24,296
Blayney,NSW,25 - 29,276
Blayney,NSW,30 - 34,379
Blayney,NSW,35 - 39,488
Blayney,NSW,40 - 44,509
Blayney,NSW,45 - 49,482
Blayney,NSW,50 - 54,490
Blayney,NSW,55 - 59,454
Blayney,NSW,60 - 64,378
Blayney,NSW,65 - 69,332
Blayney,NSW,70 - 74,264
Blayney,NSW,75 - 79,224
Blayney,NSW,80 - 84,117
Blayney,NSW,85 and over,77
Blue Mountains,NSW,0 - 4,4784
Blue Mountains,NSW,5 - 9,5072
Blue Mountains,NSW,10 - 14,5393
Blue Mountains,NSW,15 - 19,5403
Blue Mountains,NSW,20 - 24,4283
Blue Mountains,NSW,25 - 29,3612
Blue Mountains,NSW,30 - 34,4499
Blue Mountains,NSW,35 - 39,5236
Blue Mountains,NSW,40 - 44,5657
Blue Mountains,NSW,45 - 49,6098
Blue Mountains,NSW,50 - 54,6019
Blue Mountains,NSW,55 - 59,5491
Blue Mountains,NSW,60 - 64,4114
