Local Government Area,State/Territory,Age Group,Population
Ashburton,WA,55 - 59,333
Ashburton,WA,60 - 64,157
Ashburton,WA,65 - 69,68
Ashburton,WA,70 - 74,32
Ashburton,WA,75 - 79,7
Ashburton,WA,80 - 84,4
Ashburton,WA,85 and over,5
Augusta-Margaret River,WA,0 - 4,709
Augusta-Margaret River,WA,5 - 9,758
Augusta-Margaret River,WA,10 - 14,777
Augusta-Margaret River,WA,15 - 19,693
Augusta-Margaret River,WA,20 - 24,537
Augusta-Margaret River,WA,25 - 29,676
Augusta-Margaret River,WA,30 - 34,872
Augusta-Margaret River,WA,35 - 39,983
Augusta-Margaret River,WA,40 - 44,906
Augusta-Margaret River,WA,45 - 49,951
Augusta-Margaret River,WA,50 - 54,831
Augusta-Margaret River,WA,55 - 59,689
Augusta-Margaret River,WA,60 - 64,514
Augusta-Margaret River,WA,65 - 69,407
Augusta-Margaret River,WA,70 - 74,313
Augusta-Margaret River,WA,75 - 79,252
Augusta-Margaret River,WA,80 - 84,169
Augusta-Margaret River,WA,85 and over,158
Aurukun,QLD,0 - 4,140
Aurukun,QLD,5 - 9,119
Aurukun,QLD,10 - 14,93
Aurukun,QLD,15 - 19,105
Aurukun,QLD,20 - 24,92
Aurukun,QLD,25 - 29,102
Aurukun,QLD,30 - 34,104
Aurukun,QLD,35 - 39,94
Aurukun,QLD,40 - 44,75
Aurukun,QLD,45 - 49,65
Aurukun,QLD,50 - 54,48
Aurukun,QLD,55 - 59,51
Aurukun,QLD,60 - 64,33
Aurukun,QLD,65 - 69,10
Aurukun,QLD,70 - 74,12
Aurukun,QLD,75 - 79,7
Aurukun,QLD,80 - 84,13
Aurukun,QLD,85 and over,1
Ballarat,VIC,0 - 4,5517
Ballarat,VIC,5 - 9,5648
Ballarat,VIC,10 - 14,6014
Ballarat,VIC,15 - 19,6972
Ballarat,VIC,20 - 24,6981
Ballarat,VIC,25 - 29,5666
Ballarat,VIC,30 - 34,5453
Ballarat,VIC,35 - 39,5933
Ballarat,VIC,40 - 44,5900
Ballarat,VIC,45 - 49,6015
Ballarat,VIC,50 - 54,5633
Ballarat,VIC,55 - 59,5180
Ballarat,VIC,60 - 64,4203
Ballarat,VIC,65 - 69,3360
Ballarat,VIC,70 - 74,2942
Ballarat,VIC,75 - 79,2645
Ballarat,VIC,80 - 84,2074
Ballarat,VIC,85 and over,1660
Ballina,NSW,0 - 4,2102
Ballina,NSW,5 - 9,2475
Ballina,NSW,10 - 14,2713
Ballina,NSW,15 - 19,2578
Ballina,NSW,20 - 24,1944
Ballina,NSW,25 - 29,1667
Ballina,NSW,30 - 34,2010
Ballina,NSW,35 - 39,2477
Ballina,NSW,40 - 44,2709
Ballina,NSW,45 - 49,3059
Ballina,NSW,50 - 54,3068
Ballina,NSW,55 - 59,2842
Ballina,NSW,60 - 64,2404
Ballina,NSW,65 - 69,1956
Ballina,NSW,70 - 74,1676
Ballina,NSW,75 - 79,1632
Ballina,NSW,80 - 84,1405
Ballina,NSW,85 and over,1107
Balonne,QLD,0 - 4,439
Balonne,QLD,5 - 9,447
Balonne,QLD,10 - 14,340
Balonne,QLD,15 - 19,244
Balonne,QLD,20 - 24,265
Balonne,QLD,25 - 29,332
Balonne,QLD,30 - 34,368
Balonne,QLD,35 - 39,399
Balonne,QLD,40 - 44,352
Balonne,QLD,45 - 49,334
Balonne,QLD,50 - 54,273
Balonne,QLD,55 - 59,280
Balonne,QLD,60 - 64,200
Balonne,QLD,65 - 69,147
Balonne,QLD,70 - 74,139
Balonne,QLD,75 - 79,96
Balonne,QLD,80 - 84,57
Balonne,QLD,85 and over,48
Balranald,NSW,0 - 4,171
Balranald,NSW,5 - 9,173
Balranald,NSW,10 - 14,162
Balranald,NSW,15 - 19,157
Balranald,NSW,20 - 24,115
Balranald,NSW,25 - 29,145
Balranald,NSW,30 - 34,147
Balranald,NSW,35 - 39,195
Balranald,NSW,40 - 44,175
Balranald,NSW,45 - 49,217
Balranald,NSW,50 - 54,192
Balranald,NSW,55 - 59,171
Balranald,NSW,60 - 64,116
Balranald,NSW,65 - 69,104
Balranald,NSW,70 - 74,83
Balranald,NSW,75 - 79,66
Balranald,NSW,80 - 84,45
Balranald,NSW,85 and over,39
Banana,QLD,0 - 4,1209
Banana,QLD,5 - 9,1155
Banana,QLD,10 - 14,1149
Banana,QLD,15 - 19,884
Banana,QLD,20 - 24,968
Banana,QLD,25 - 29,1096
Banana,QLD,30 - 34,1012
Banana,QLD,35 - 39,1118
Banana,QLD,40 - 44,1109
Banana,QLD,45 - 49,1169
Banana,QLD,50 - 54,954
Banana,QLD,55 - 59,795
Banana,QLD,60 - 64,659
Banana,QLD,65 - 69,541
Banana,QLD,70 - 74,398
Banana,QLD,75 - 79,287
Banana,QLD,80 - 84,212
Banana,QLD,85 and over,168
Banyule,VIC,0 - 4,7157
Banyule,VIC,5 - 9,6808
Banyule,VIC,10 - 14,6957
Banyule,VIC,15 - 19,7809
Banyule,VIC,20 - 24,8500
Banyule,VIC,25 - 29,8071
Banyule,VIC,30 - 34,8332
Banyule,VIC,35 - 39,8871
Banyule,VIC,40 - 44,8421
Banyule,VIC,45 - 49,8489
Banyule,VIC,50 - 54,8100
Banyule,VIC,55 - 59,7530
Banyule,VIC,60 - 64,6501
Banyule,VIC,65 - 69,4802
Banyule,VIC,70 - 74,3973
Banyule,VIC,75 - 79,3597
Banyule,VIC,80 - 84,2986
Banyule,VIC,85 and over,2458
Barcaldine,QLD,0 - 4,242
Barcaldine,QLD,5 - 9,267
Barcaldine,QLD,10 - 14,228
Barcaldine,QLD,15 - 19,197
Barcaldine,QLD,20 - 24,211
Barcaldine,QLD,25 - 29,201
Barcaldine,QLD,30 - 34,201
Barcaldine,QLD,35 - 39,262
Barcaldine,QLD,40 - 44,269
Barcaldine,QLD,45 - 49,232
Barcaldine,QLD,50 - 54,227
Barcaldine,QLD,55 - 59,189
Barcaldine,QLD,60 - 64,172
Barcaldine,QLD,65 - 69,178
Barcaldine,QLD,70 - 74,88
Barcaldine,QLD,75 - 79,94
Barcaldine,QLD,80 - 84,41
Barcaldine,QLD,85 and over,39
Barcoo,QLD,0 - 4,17
Barcoo,QLD,5 - 9,20
Barcoo,QLD,10 - 14,23
Barcoo,QLD,15 - 19,16
Barcoo,QLD,20 - 24,36
Barcoo,QLD,25 - 29,26
Barcoo,QLD,30 - 34,33
Barcoo,QLD,35 - 39,24
Barcoo,QLD,40 - 44,34
Barcoo,QLD,45 - 49,22
Barcoo,QLD,50 - 54,27
Barcoo,QLD,55 - 59,26
Barcoo,QLD,60 - 64,20
Barcoo,QLD,65 - 69,21
Barcoo,QLD,70 - 74,12
Barcoo,QLD,75 - 79,0
Barcoo,QLD,80 - 84,6
Barcoo,QLD,85 and over,1
Barkly,NT,0 - 4,781
Barkly,NT,5 - 9,684
Barkly,NT,10 - 14,665
Barkly,NT,15 - 19,710
Barkly,NT,20 - 24,725
Barkly,NT,25 - 29,639
Barkly,NT,30 - 34,615
Barkly,NT,35 - 39,529
Barkly,NT,40 - 44,479
Barkly,NT,45 - 49,453
Barkly,NT,50 - 54,422
Barkly,NT,55 - 59,364
Barkly,NT,60 - 64,250
Barkly,NT,65 - 69,162
Barkly,NT,70 - 74,89
Barkly,NT,75 - 79,61
Barkly,NT,80 - 84,16
Barkly,NT,85 and over,19
Barossa,SA,0 - 4,1231
Barossa,SA,5 - 9,1363
Barossa,SA,10 - 14,1425
Barossa,SA,15 - 19,1419
Barossa,SA,20 - 24,1055
Barossa,SA,25 - 29,1086
Barossa,SA,30 - 34,1209
Barossa,SA,35 - 39,1490
Barossa,SA,40 - 44,1580
Barossa,SA,45 - 49,1740
Barossa,SA,50 - 54,1615
Barossa,SA,55 - 59,1520
Barossa,SA,60 - 64,1271
Barossa,SA,65 - 69,948
Barossa,SA,70 - 74,786
Barossa,SA,75 - 79,644
Barossa,SA,80 - 84,501
Barossa,SA,85 and over,474
Barunga West,SA,0 - 4,132
Barunga West,SA,5 - 9,143
Barunga West,SA,10 - 14,170
Barunga West,SA,15 - 19,116
Barunga West,SA,20 - 24,91
Barunga West,SA,25 - 29,83
Barunga West,SA,30 - 34,129
Barunga West,SA,35 - 39,157
Barunga West,SA,40 - 44,166
Barunga West,SA,45 - 49,199
Barunga West,SA,50 - 54,189
Barunga West,SA,55 - 59,226
Barunga West,SA,60 - 64,220
Barunga West,SA,65 - 69,143
Barunga West,SA,70 - 74,130
Barunga West,SA,75 - 79,128
Barunga West,SA,80 - 84,90
Barunga West,SA,85 and over,75
Bass Coast,VIC,0 - 4,1465
Bass Coast,VIC,5 - 9,1530
Bass Coast,VIC,10 - 14,1659
Bass Coast,VIC,15 - 19,1585
Bass Coast,VIC,20 - 24,1111
Bass Coast,VIC,25 - 29,1120
Bass Coast,VIC,30 - 34,1350
Bass Coast,VIC,35 - 39,1682
Bass Coast,VIC,40 - 44,1709
Bass Coast,VIC,45 - 49,1885
Bass Coast,VIC,50 - 54,1922
Bass Coast,VIC,55 - 59,2048
Bass Coast,VIC,60 - 64,2148
Bass Coast,VIC,65 - 69,1780
Bass Coast,VIC,70 - 74,1498
Bass Coast,VIC,75 - 79,1330
Bass Coast,VIC,80 - 84,926
Bass Coast,VIC,85 and over,660
Bassendean,WA,0 - 4,874
Bassendean,WA,5 - 9,803
Bassendean,WA,10 - 14,821
Bassendean,WA,15 - 19,895
Bassendean,WA,20 - 24,929
Bassendean,WA,25 - 29,849
Bassendean,WA,30 - 34,1054
Bassendean,WA,35 - 39,1125
Bassendean,WA,40 - 44,1081
Bassendean,WA,45 - 49,1052
Bassendean,WA,50 - 54,1018
Bassendean,WA,55 - 59,883
Bassendean,WA,60 - 64,694
Bassendean,WA,65 - 69,549
Bassendean,WA,70 - 74,497
Bassendean,WA,75 - 79,441
Bassendean,WA,80 - 84,292
Bassendean,WA,85 and over,242
Bathurst Regional,NSW,0 - 4,2476
Bathurst Regional,NSW,5 - 9,2465
Bathurst Regional,NSW,10 - 14,2558
Bathurst Regional,NSW,15 - 19,3308
Bathurst Regional,NSW,20 - 24,3243
Bathurst Regional,NSW,25 - 29,2287
Bathurst Regional,NSW,30 - 34,2300
Bathurst Regional,NSW,35 - 39,2474
Bathurst Regional,NSW,40 - 44,2441
Bathurst Regional,NSW,45 - 49,2668
Bathurst Regional,NSW,50 - 54,2400
Bathurst Regional,NSW,55 - 59,2187
Bathurst Regional,NSW,60 - 64,1838
Bathurst Regional,NSW,65 - 69,1339
Bathurst Regional,NSW,70 - 74,1103
Bathurst Regional,NSW,75 - 79,926
Bathurst Regional,NSW,80 - 84,693
Bathurst Regional,NSW,85 and over,566
Baw Baw,VIC,0 - 4,2314
Baw Baw,VIC,5 - 9,2662
Baw Baw,VIC,10 - 14,3035
Baw Baw,VIC,15 - 19,2980
Baw Baw,VIC,20 - 24,2086
Baw Baw,VIC,25 - 29,1813
Baw Baw,VIC,30 - 34,2008
Baw Baw,VIC,35 - 39,2568
Baw Baw,VIC,40 - 44,2659
Baw Baw,VIC,45 - 49,2995
Baw Baw,VIC,50 - 54,2733
Baw Baw,VIC,55 - 59,2629
Baw Baw,VIC,60 - 64,2189
Baw Baw,VIC,65 - 69,1793
Baw Baw,VIC,70 - 74,1379
Baw Baw,VIC,75 - 79,1137
Baw Baw,VIC,80 - 84,823
Baw Baw,VIC,85 and over,700
Bayside,VIC,0 - 4,8786
Bayside,VIC,0 - 4,5834
Bayside,VIC,5 - 9,7588
Bayside,VIC,5 - 9,5920
Bayside,VIC,10 - 14,7131
Bayside,VIC,10 - 14,5786
Bayside,VIC,15 - 19,7518
Bayside,VIC,15 - 19,5984
Bayside,VIC,20 - 24,10086
Bayside,VIC,20 - 24,4750
Bayside,VIC,25 - 29,11662
Bayside,VIC,25 - 29,3862
Bayside,VIC,30 - 34,11384
Bayside,VIC,30 - 34,4679
Bayside,VIC,35 - 39,10724
Bayside,VIC,35 - 39,6860
Bayside,VIC,40 - 44,9739
Bayside,VIC,40 - 44,7264
Bayside,VIC,45 - 49,8804
Bayside,VIC,45 - 49,7579
Bayside,VIC,50 - 54,8089
Bayside,VIC,50 - 54,6711
Bayside,VIC,55 - 59,7533
Bayside,VIC,55 - 59,6132
Bayside,VIC,60 - 64,6618
Bayside,VIC,60 - 64,5246
Bayside,VIC,65 - 69,5385
Bayside,VIC,65 - 69,3616
Bayside,VIC,70 - 74,4754
Bayside,VIC,70 - 74,2969
Bayside,VIC,75 - 79,3975
Bayside,VIC,75 - 79,3061
Bayside,VIC,80 - 84,3142
Bayside,VIC,80 - 84,2906
Bayside,VIC,85 and over,2913
Bayside,VIC,85 and over,2882
Bayswater,WA,0 - 4,3448
Bayswater,WA,5 - 9,2978
Bayswater,WA,10 - 14,3074
Bayswater,WA,15 - 19,3591
Bayswater,WA,20 - 24,4849
Bayswater,WA,25 - 29,4834
Bayswater,WA,30 - 34,4838
Bayswater,WA,35 - 39,4837
Bayswater,WA,40 - 44,4372
Bayswater,WA,45 - 49,4220
Bayswater,WA,50 - 54,4195
Bayswater,WA,55 - 59,3865
Bayswater,WA,60 - 64,3157
Bayswater,WA,65 - 69,2483
Bayswater,WA,70 - 74,2011
Bayswater,WA,75 - 79,1620
Bayswater,WA,80 - 84,1321
Bayswater,WA,85 and over,1218
Bega Valley,NSW,0 - 4,1751
Bega Valley,NSW,5 - 9,2010
Bega Valley,NSW,10 - 14,2317
Bega Valley,NSW,15 - 19,2168
Bega Valley,NSW,20 - 24,1274
Bega Valley,NSW,25 - 29,1140
Bega Valley,NSW,30 - 34,1374
Bega Valley,NSW,35 - 39,1884
Bega Valley,NSW,40 - 44,2112
Bega Valley,NSW,45 - 49,2673
Bega Valley,NSW,50 - 54,2692
Bega Valley,NSW,55 - 59,2466
Bega Valley,NSW,60 - 64,2318
Bega Valley,NSW,65 - 69,1917
Bega Valley,NSW,70 - 74,1462
Bega Valley,NSW,75 - 79,1144
Bega Valley,NSW,80 - 84,841
Bega Valley,NSW,85 and over,640
Bellingen,NSW,0 - 4,651
Bellingen,NSW,5 - 9,857
Bellingen,NSW,10 - 14,1004
Bellingen,NSW,15 - 19,857
Bellingen,NSW,20 - 24,464
Bellingen,NSW,25 - 29,347
Bellingen,NSW,30 - 34,530
Bellingen,NSW,35 - 39,747
Bellingen,NSW,40 - 44,949
Bellingen,NSW,45 - 49,1115
Bellingen,NSW,50 - 54,1114
Bellingen,NSW,55 - 59,930
Bellingen,NSW,60 - 64,872
Bellingen,NSW,65 - 69,718
Bellingen,NSW,70 - 74,547
Bellingen,NSW,75 - 79,462
Bellingen,NSW,80 - 84,323
Bellingen,NSW,85 and over,286
Belmont,WA,0 - 4,2051
Belmont,WA,5 - 9,1679
Belmont,WA,10 - 14,1640
Belmont,WA,15 - 19,1930
Belmont,WA,20 - 24,2621
Belmont,WA,25 - 29,2839
Belmont,WA,30 - 34,2754
Belmont,WA,35 - 39,2653
Belmont,WA,40 - 44,2184
Belmont,WA,45 - 49,2136
Belmont,WA,50 - 54,1953
Belmont,WA,55 - 59,1873
Belmont,WA,60 - 64,1534
Belmont,WA,65 - 69,1344
Belmont,WA,70 - 74,1211
Belmont,WA,75 - 79,1023
Belmont,WA,80 - 84,731
Belmont,WA,85 and over,586
Belyuen,NT,0 - 4,23
Belyuen,NT,5 - 9,30
Belyuen,NT,10 - 14,29
Belyuen,NT,15 - 19,9
Belyuen,NT,20 - 24,15
Belyuen,NT,25 - 29,22
Belyuen,NT,30 - 34,5
Belyuen,NT,35 - 39,13
Belyuen,NT,40 - 44,18
Belyuen,NT,45 - 49,6
Belyuen,NT,50 - 54,7
Belyuen,NT,55 - 59,7
Belyuen,NT,60 - 64,3
Belyuen,NT,65 - 69,8
Belyuen,NT,70 - 74,2
Belyuen,NT,75 - 79,2
Belyuen,NT,80 - 84,0
Belyuen,NT,85 and over,0
Benalla,VIC,0 - 4,718
Benalla,VIC,5 - 9,815
Benalla,VIC,10 - 14,1075
Benalla,VIC,15 - 19,921
Benalla,VIC,20 - 24,659
Benalla,VIC,25 - 29,540
Benalla,VIC,30 - 34,594
Benalla,VIC,35 - 39,748
Benalla,VIC,40 - 44,909
Benalla,VIC,45 - 49,1095
Benalla,VIC,50 - 54,1064
Benalla,VIC,55 - 59,1017
Benalla,VIC,60 - 64,867
Benalla,VIC,65 - 69,743
Benalla,VIC,70 - 74,613
Benalla,VIC,75 - 79,567
Benalla,VIC,80 - 84,498
Benalla,VIC,85 and over,359
Berri and Barmera,SA,0 - 4,726
Berri and Barmera,SA,5 - 9,817
Berri and Barmera,SA,10 - 14,769
Berri and Barmera,SA,15 - 19,717
Berri and Barmera,SA,20 - 24,600
Berri and Barmera,SA,25 - 29,603
Berri and Barmera,SA,30 - 34,665
Berri and Barmera,SA,35 - 39,763
Berri and Barmera,SA,40 - 44,747
Berri and Barmera,SA,45 - 49,845
Berri and Barmera,SA,50 - 54,842
Berri and Barmera,SA,55 - 59,740
Berri and Barmera,SA,60 - 64,585
Berri and Barmera,SA,65 - 69,435
Berri and Barmera,SA,70 - 74,457
Berri and Barmera,SA,75 - 79,373
Berri and Barmera,SA,80 - 84,285
Berri and Barmera,SA,85 and over,206
Berrigan,NSW,0 - 4,467
Berrigan,NSW,5 - 9,504
Berrigan,NSW,10 - 14,605
Berrigan,NSW,15 - 19,507
Berrigan,NSW,20 - 24,312
Berrigan,NSW,25 - 29,327
Berrigan,NSW,30 - 34,410
Berrigan,NSW,35 - 39,481
Berrigan,NSW,40 - 44,468
Berrigan,NSW,45 - 49,565
Berrigan,NSW,50 - 54,596
Berrigan,NSW,55 - 59,585
Berrigan,NSW,60 - 64,606
Berrigan,NSW,65 - 69,525
Berrigan,NSW,70 - 74,437
Berrigan,NSW,75 - 79,366
Berrigan,NSW,80 - 84,235
Berrigan,NSW,85 and over,208
Beverley,WA,0 - 4,104
Beverley,WA,5 - 9,97
Beverley,WA,10 - 14,93
Beverley,WA,15 - 19,80
Beverley,WA,20 - 24,36
Beverley,WA,25 - 29,56
Beverley,WA,30 - 34,80
Beverley,WA,35 - 39,92
Beverley,WA,40 - 44,105
Beverley,WA,45 - 49,116
Beverley,WA,50 - 54,146
Beverley,WA,55 - 59,151
Beverley,WA,60 - 64,152
Beverley,WA,65 - 69,139
Beverley,WA,70 - 74,70
Beverley,WA,75 - 79,64
Beverley,WA,80 - 84,38
Beverley,WA,85 and over,30
Blacktown,NSW,0 - 4,23443
Blacktown,NSW,5 - 9,22987
Blacktown,NSW,10 - 14,22149
Blacktown,NSW,15 - 19,21000
Blacktown,NSW,20 - 24,21282
Blacktown,NSW,25 - 29,22019
Blacktown,NSW,30 - 34,22607
Blacktown,NSW,35 - 39,22414
Blacktown,NSW,40 - 44,20704
Blacktown,NSW,45 - 49,19463
Blacktown,NSW,50 - 54,17123
Blacktown,NSW,55 - 59,14954
Blacktown,NSW,60 - 64,11501
Blacktown,NSW,65 - 69,7635
Blacktown,NSW,70 - 74,5889
Blacktown,NSW,75 - 79,4623
Blacktown,NSW,80 - 84,3049
Blacktown,NSW,85 and over,2083
Bland,NSW,0 - 4,435
Bland,NSW,5 - 9,470
Bland,NSW,10 - 14,450
Bland,NSW,15 - 19,380
Bland,NSW,20 - 24,285
Bland,NSW,25 - 29,316
Bland,NSW,30 - 34,368
Bland,NSW,35 - 39,353
Bland,NSW,40 - 44,414
Bland,NSW,45 - 49,463
Bland,NSW,50 - 54,428
Bland,NSW,55 - 59,409
Bland,NSW,60 - 64,324
Bland,NSW,65 - 69,312
Bland,NSW,70 - 74,242
Bland,NSW,75 - 79,246
Bland,NSW,80 - 84,164
Bland,NSW,85 and over,119
Blayney,NSW,0 - 4,482
Blayney,NSW,5 - 9,500
Blayney,NSW,10 - 14,514
Blayney,NSW,15 - 19,480
Blayney,NSW,20 - 24,313
Blayney,NSW,25 - 29,296
Blayney,NSW,30 - 34,351
Blayney,NSW,35 - 39,491
Blayney,NSW,40 - 44,498
Blayney,NSW,45 - 49,497
Blayney,NSW,50 - 54,491
Blayney,NSW,55 - 59,449
Blayney,NSW,60 - 64,402
Blayney,NSW,65 - 69,326
Blayney,NSW,70 - 74,275
Blayney,NSW,75 - 79,240
Blayney,NSW,80 - 84,135
Blayney,NSW,85 and over,81
Blue Mountains,NSW,0 - 4,4881
Blue Mountains,NSW,5 - 9,4996
Blue Mountains,NSW,10 - 14,5310
Blue Mountains,NSW,15 - 19,5331
Blue Mountains,NSW,20 - 24,4355
Blue Mountains,NSW,25 - 29,3634
Blue Mountains,NSW,30 - 34,4312
Blue Mountains,NSW,35 - 39,5345
Blue Mountains,NSW,40 - 44,5471
Blue Mountains,NSW,45 - 49,6124
Blue Mountains,NSW,50 - 54,6016
Blue Mountains,NSW,55 - 59,5578
Blue Mountains,NSW,60 - 64,4611
