Local Government Area,State/Territory,Age Group,Population
Ballarat,VIC,25 - 29,6433
Ballarat,VIC,30 - 34,5721
Ballarat,VIC,35 - 39,6053
Ballarat,VIC,40 - 44,6147
Ballarat,VIC,45 - 49,6275
Ballarat,VIC,50 - 54,6134
Ballarat,VIC,55 - 59,5721
Ballarat,VIC,60 - 64,5207
Ballarat,VIC,65 - 69,4124
Ballarat,VIC,70 - 74,3252
Ballarat,VIC,75 - 79,2714
Ballarat,VIC,80 - 84,2143
Ballarat,VIC,85 and over,1942
Ballina,NSW,0 - 4,2211
Ballina,NSW,5 - 9,2385
Ballina,NSW,10 - 14,2699
Ballina,NSW,15 - 19,2507
Ballina,NSW,20 - 24,1777
Ballina,NSW,25 - 29,1721
Ballina,NSW,30 - 34,1855
Ballina,NSW,35 - 39,2346
Ballina,NSW,40 - 44,2713
Ballina,NSW,45 - 49,2848
Ballina,NSW,50 - 54,3102
Ballina,NSW,55 - 59,3046
Ballina,NSW,60 - 64,2875
Ballina,NSW,65 - 69,2365
Ballina,NSW,70 - 74,1866
Ballina,NSW,75 - 79,1546
Ballina,NSW,80 - 84,1454
Ballina,NSW,85 and over,1431
Balonne,QLD,0 - 4,441
Balonne,QLD,5 - 9,410
Balonne,QLD,10 - 14,381
Balonne,QLD,15 - 19,260
Balonne,QLD,20 - 24,280
Balonne,QLD,25 - 29,301
Balonne,QLD,30 - 34,327
Balonne,QLD,35 - 39,307
Balonne,QLD,40 - 44,366
Balonne,QLD,45 - 49,355
Balonne,QLD,50 - 54,345
Balonne,QLD,55 - 59,276
Balonne,QLD,60 - 64,270
Balonne,QLD,65 - 69,184
Balonne,QLD,70 - 74,133
Balonne,QLD,75 - 79,101
Balonne,QLD,80 - 84,75
Balonne,QLD,85 and over,50
Balranald,NSW,0 - 4,189
Balranald,NSW,5 - 9,166
Balranald,NSW,10 - 14,138
Balranald,NSW,15 - 19,123
Balranald,NSW,20 - 24,127
Balranald,NSW,25 - 29,114
Balranald,NSW,30 - 34,131
Balranald,NSW,35 - 39,156
Balranald,NSW,40 - 44,156
Balranald,NSW,45 - 49,169
Balranald,NSW,50 - 54,207
Balranald,NSW,55 - 59,171
Balranald,NSW,60 - 64,144
Balranald,NSW,65 - 69,110
Balranald,NSW,70 - 74,88
Balranald,NSW,75 - 79,69
Balranald,NSW,80 - 84,58
Balranald,NSW,85 and over,37
Banana,QLD,0 - 4,1196
Banana,QLD,5 - 9,1180
Banana,QLD,10 - 14,1041
Banana,QLD,15 - 19,848
Banana,QLD,20 - 24,899
Banana,QLD,25 - 29,1119
Banana,QLD,30 - 34,1048
Banana,QLD,35 - 39,1030
Banana,QLD,40 - 44,1005
Banana,QLD,45 - 49,1078
Banana,QLD,50 - 54,1026
Banana,QLD,55 - 59,861
Banana,QLD,60 - 64,679
Banana,QLD,65 - 69,572
Banana,QLD,70 - 74,498
Banana,QLD,75 - 79,326
Banana,QLD,80 - 84,225
Banana,QLD,85 and over,181
Banyule,VIC,0 - 4,7892
Banyule,VIC,5 - 9,6815
Banyule,VIC,10 - 14,6768
Banyule,VIC,15 - 19,7307
Banyule,VIC,20 - 24,9023
Banyule,VIC,25 - 29,8581
Banyule,VIC,30 - 34,8426
Banyule,VIC,35 - 39,9012
Banyule,VIC,40 - 44,8702
Banyule,VIC,45 - 49,8239
Banyule,VIC,50 - 54,8282
Banyule,VIC,55 - 59,7511
Banyule,VIC,60 - 64,7231
Banyule,VIC,65 - 69,5672
Banyule,VIC,70 - 74,4210
Banyule,VIC,75 - 79,3406
Banyule,VIC,80 - 84,2950
Banyule,VIC,85 and over,2956
Barcaldine,QLD,0 - 4,255
Barcaldine,QLD,5 - 9,246
Barcaldine,QLD,10 - 14,201
Barcaldine,QLD,15 - 19,182
Barcaldine,QLD,20 - 24,188
Barcaldine,QLD,25 - 29,217
Barcaldine,QLD,30 - 34,178
Barcaldine,QLD,35 - 39,194
Barcaldine,QLD,40 - 44,267
Barcaldine,QLD,45 - 49,271
Barcaldine,QLD,50 - 54,225
Barcaldine,QLD,55 - 59,205
Barcaldine,QLD,60 - 64,164
Barcaldine,QLD,65 - 69,162
Barcaldine,QLD,70 - 74,134
Barcaldine,QLD,75 - 79,76
Barcaldine,QLD,80 - 84,79
Barcaldine,QLD,85 and over,48
Barcoo,QLD,0 - 4,19
Barcoo,QLD,5 - 9,23
Barcoo,QLD,10 - 14,19
Barcoo,QLD,15 - 19,14
Barcoo,QLD,20 - 24,29
Barcoo,QLD,25 - 29,23
Barcoo,QLD,30 - 34,23
Barcoo,QLD,35 - 39,23
Barcoo,QLD,40 - 44,30
Barcoo,QLD,45 - 49,38
Barcoo,QLD,50 - 54,25
Barcoo,QLD,55 - 59,30
Barcoo,QLD,60 - 64,16
Barcoo,QLD,65 - 69,26
Barcoo,QLD,70 - 74,13
Barcoo,QLD,75 - 79,6
Barcoo,QLD,80 - 84,3
Barcoo,QLD,85 and over,3
Barkly,NT,0 - 4,743
Barkly,NT,5 - 9,769
Barkly,NT,10 - 14,577
Barkly,NT,15 - 19,691
Barkly,NT,20 - 24,718
Barkly,NT,25 - 29,735
Barkly,NT,30 - 34,566
Barkly,NT,35 - 39,543
Barkly,NT,40 - 44,494
Barkly,NT,45 - 49,456
Barkly,NT,50 - 54,397
Barkly,NT,55 - 59,359
Barkly,NT,60 - 64,337
Barkly,NT,65 - 69,187
Barkly,NT,70 - 74,155
Barkly,NT,75 - 79,51
Barkly,NT,80 - 84,31
Barkly,NT,85 and over,29
Barossa,SA,0 - 4,1397
Barossa,SA,5 - 9,1377
Barossa,SA,10 - 14,1518
Barossa,SA,15 - 19,1406
Barossa,SA,20 - 24,1081
Barossa,SA,25 - 29,1163
Barossa,SA,30 - 34,1202
Barossa,SA,35 - 39,1341
Barossa,SA,40 - 44,1637
Barossa,SA,45 - 49,1625
Barossa,SA,50 - 54,1700
Barossa,SA,55 - 59,1646
Barossa,SA,60 - 64,1544
Barossa,SA,65 - 69,1157
Barossa,SA,70 - 74,875
Barossa,SA,75 - 79,716
Barossa,SA,80 - 84,559
Barossa,SA,85 and over,581
Barunga West,SA,0 - 4,114
Barunga West,SA,5 - 9,122
Barunga West,SA,10 - 14,153
Barunga West,SA,15 - 19,115
Barunga West,SA,20 - 24,79
Barunga West,SA,25 - 29,106
Barunga West,SA,30 - 34,66
Barunga West,SA,35 - 39,144
Barunga West,SA,40 - 44,143
Barunga West,SA,45 - 49,185
Barunga West,SA,50 - 54,187
Barunga West,SA,55 - 59,194
Barunga West,SA,60 - 64,236
Barunga West,SA,65 - 69,203
Barunga West,SA,70 - 74,123
Barunga West,SA,75 - 79,149
Barunga West,SA,80 - 84,84
Barunga West,SA,85 and over,93
Bass Coast,VIC,0 - 4,1782
Bass Coast,VIC,5 - 9,1665
Bass Coast,VIC,10 - 14,1638
Bass Coast,VIC,15 - 19,1560
Bass Coast,VIC,20 - 24,1296
Bass Coast,VIC,25 - 29,1471
Bass Coast,VIC,30 - 34,1480
Bass Coast,VIC,35 - 39,1791
Bass Coast,VIC,40 - 44,1907
Bass Coast,VIC,45 - 49,1885
Bass Coast,VIC,50 - 54,2059
Bass Coast,VIC,55 - 59,2192
Bass Coast,VIC,60 - 64,2433
Bass Coast,VIC,65 - 69,2287
Bass Coast,VIC,70 - 74,1653
Bass Coast,VIC,75 - 79,1278
Bass Coast,VIC,80 - 84,1013
Bass Coast,VIC,85 and over,843
Bassendean,WA,0 - 4,986
Bassendean,WA,5 - 9,830
Bassendean,WA,10 - 14,817
Bassendean,WA,15 - 19,901
Bassendean,WA,20 - 24,1086
Bassendean,WA,25 - 29,1088
Bassendean,WA,30 - 34,1107
Bassendean,WA,35 - 39,1194
Bassendean,WA,40 - 44,1081
Bassendean,WA,45 - 49,1074
Bassendean,WA,50 - 54,1049
Bassendean,WA,55 - 59,987
Bassendean,WA,60 - 64,861
Bassendean,WA,65 - 69,576
Bassendean,WA,70 - 74,499
Bassendean,WA,75 - 79,457
Bassendean,WA,80 - 84,308
Bassendean,WA,85 and over,278
Bathurst Regional,NSW,0 - 4,2727
Bathurst Regional,NSW,5 - 9,2750
Bathurst Regional,NSW,10 - 14,2727
Bathurst Regional,NSW,15 - 19,3151
Bathurst Regional,NSW,20 - 24,3478
Bathurst Regional,NSW,25 - 29,2557
Bathurst Regional,NSW,30 - 34,2267
Bathurst Regional,NSW,35 - 39,2503
Bathurst Regional,NSW,40 - 44,2593
Bathurst Regional,NSW,45 - 49,2596
Bathurst Regional,NSW,50 - 54,2589
Bathurst Regional,NSW,55 - 59,2410
Bathurst Regional,NSW,60 - 64,2144
Bathurst Regional,NSW,65 - 69,1786
Bathurst Regional,NSW,70 - 74,1246
Bathurst Regional,NSW,75 - 79,1002
Bathurst Regional,NSW,80 - 84,778
Bathurst Regional,NSW,85 and over,656
Baw Baw,VIC,0 - 4,2962
Baw Baw,VIC,5 - 9,2682
Baw Baw,VIC,10 - 14,2975
Baw Baw,VIC,15 - 19,3114
Baw Baw,VIC,20 - 24,2497
Baw Baw,VIC,25 - 29,2407
Baw Baw,VIC,30 - 34,2236
Baw Baw,VIC,35 - 39,2482
Baw Baw,VIC,40 - 44,2921
Baw Baw,VIC,45 - 49,2974
Baw Baw,VIC,50 - 54,3192
Baw Baw,VIC,55 - 59,2928
Baw Baw,VIC,60 - 64,2861
Baw Baw,VIC,65 - 69,2329
Baw Baw,VIC,70 - 74,1761
Baw Baw,VIC,75 - 79,1290
Baw Baw,VIC,80 - 84,949
Baw Baw,VIC,85 and over,829
Bayside,VIC,0 - 4,9562
Bayside,VIC,0 - 4,5771
Bayside,VIC,5 - 9,8070
Bayside,VIC,5 - 9,6632
Bayside,VIC,10 - 14,7417
Bayside,VIC,10 - 14,6100
Bayside,VIC,15 - 19,7599
Bayside,VIC,15 - 19,6055
Bayside,VIC,20 - 24,10342
Bayside,VIC,20 - 24,5472
Bayside,VIC,25 - 29,13385
Bayside,VIC,25 - 29,3841
Bayside,VIC,30 - 34,12313
Bayside,VIC,30 - 34,4063
Bayside,VIC,35 - 39,11431
Bayside,VIC,35 - 39,6267
Bayside,VIC,40 - 44,10317
Bayside,VIC,40 - 44,7911
Bayside,VIC,45 - 49,9545
Bayside,VIC,45 - 49,7633
Bayside,VIC,50 - 54,8696
Bayside,VIC,50 - 54,7321
Bayside,VIC,55 - 59,7768
Bayside,VIC,55 - 59,6338
Bayside,VIC,60 - 64,7184
Bayside,VIC,60 - 64,5873
Bayside,VIC,65 - 69,5873
Bayside,VIC,65 - 69,4685
Bayside,VIC,70 - 74,4949
Bayside,VIC,70 - 74,3357
Bayside,VIC,75 - 79,4078
Bayside,VIC,75 - 79,2737
Bayside,VIC,80 - 84,3246
Bayside,VIC,80 - 84,2761
Bayside,VIC,85 and over,3210
Bayside,VIC,85 and over,3302
Bayswater,WA,0 - 4,4029
Bayswater,WA,5 - 9,3254
Bayswater,WA,10 - 14,3067
Bayswater,WA,15 - 19,3475
Bayswater,WA,20 - 24,5178
Bayswater,WA,25 - 29,6479
Bayswater,WA,30 - 34,5715
Bayswater,WA,35 - 39,5087
Bayswater,WA,40 - 44,4743
Bayswater,WA,45 - 49,4366
Bayswater,WA,50 - 54,4193
Bayswater,WA,55 - 59,4014
Bayswater,WA,60 - 64,3671
Bayswater,WA,65 - 69,2750
Bayswater,WA,70 - 74,2257
Bayswater,WA,75 - 79,1799
Bayswater,WA,80 - 84,1319
Bayswater,WA,85 and over,1444
Bega Valley,NSW,0 - 4,1774
Bega Valley,NSW,5 - 9,1896
Bega Valley,NSW,10 - 14,2113
Bega Valley,NSW,15 - 19,2142
Bega Valley,NSW,20 - 24,1235
Bega Valley,NSW,25 - 29,1237
Bega Valley,NSW,30 - 34,1271
Bega Valley,NSW,35 - 39,1603
Bega Valley,NSW,40 - 44,2014
Bega Valley,NSW,45 - 49,2288
Bega Valley,NSW,50 - 54,2918
Bega Valley,NSW,55 - 59,2829
Bega Valley,NSW,60 - 64,2771
Bega Valley,NSW,65 - 69,2249
Bega Valley,NSW,70 - 74,1784
Bega Valley,NSW,75 - 79,1281
Bega Valley,NSW,80 - 84,906
Bega Valley,NSW,85 and over,817
Bellingen,NSW,0 - 4,705
Bellingen,NSW,5 - 9,808
Bellingen,NSW,10 - 14,974
Bellingen,NSW,15 - 19,847
Bellingen,NSW,20 - 24,488
Bellingen,NSW,25 - 29,442
Bellingen,NSW,30 - 34,465
Bellingen,NSW,35 - 39,699
Bellingen,NSW,40 - 44,827
Bellingen,NSW,45 - 49,984
Bellingen,NSW,50 - 54,1136
Bellingen,NSW,55 - 59,1096
Bellingen,NSW,60 - 64,942
Bellingen,NSW,65 - 69,803
Bellingen,NSW,70 - 74,584
Bellingen,NSW,75 - 79,464
Bellingen,NSW,80 - 84,333
Bellingen,NSW,85 and over,326
Belmont,WA,0 - 4,2422
Belmont,WA,5 - 9,1919
Belmont,WA,10 - 14,1647
Belmont,WA,15 - 19,1985
Belmont,WA,20 - 24,3231
Belmont,WA,25 - 29,3830
Belmont,WA,30 - 34,3481
Belmont,WA,35 - 39,2928
Belmont,WA,40 - 44,2549
Belmont,WA,45 - 49,2333
Belmont,WA,50 - 54,2287
Belmont,WA,55 - 59,1946
Belmont,WA,60 - 64,1710
Belmont,WA,65 - 69,1354
Belmont,WA,70 - 74,1223
Belmont,WA,75 - 79,1035
Belmont,WA,80 - 84,807
Belmont,WA,85 and over,671
Belyuen,NT,0 - 4,17
Belyuen,NT,5 - 9,30
Belyuen,NT,10 - 14,20
Belyuen,NT,15 - 19,12
Belyuen,NT,20 - 24,12
Belyuen,NT,25 - 29,17
Belyuen,NT,30 - 34,28
Belyuen,NT,35 - 39,13
Belyuen,NT,40 - 44,21
Belyuen,NT,45 - 49,7
Belyuen,NT,50 - 54,10
Belyuen,NT,55 - 59,7
Belyuen,NT,60 - 64,0
Belyuen,NT,65 - 69,2
Belyuen,NT,70 - 74,0
Belyuen,NT,75 - 79,6
Belyuen,NT,80 - 84,4
Belyuen,NT,85 and over,1
Benalla,VIC,0 - 4,748
Benalla,VIC,5 - 9,778
Benalla,VIC,10 - 14,840
Benalla,VIC,15 - 19,983
Benalla,VIC,20 - 24,606
Benalla,VIC,25 - 29,622
Benalla,VIC,30 - 34,563
Benalla,VIC,35 - 39,673
Benalla,VIC,40 - 44,790
Benalla,VIC,45 - 49,974
Benalla,VIC,50 - 54,1126
Benalla,VIC,55 - 59,1093
Benalla,VIC,60 - 64,1054
Benalla,VIC,65 - 69,824
Benalla,VIC,70 - 74,686
Benalla,VIC,75 - 79,553
Benalla,VIC,80 - 84,481
Benalla,VIC,85 and over,424
Berri and Barmera,SA,0 - 4,626
Berri and Barmera,SA,5 - 9,709
Berri and Barmera,SA,10 - 14,739
Berri and Barmera,SA,15 - 19,673
Berri and Barmera,SA,20 - 24,558
Berri and Barmera,SA,25 - 29,605
Berri and Barmera,SA,30 - 34,557
Berri and Barmera,SA,35 - 39,627
Berri and Barmera,SA,40 - 44,737
Berri and Barmera,SA,45 - 49,738
Berri and Barmera,SA,50 - 54,812
Berri and Barmera,SA,55 - 59,742
Berri and Barmera,SA,60 - 64,742
Berri and Barmera,SA,65 - 69,521
Berri and Barmera,SA,70 - 74,433
Berri and Barmera,SA,75 - 79,380
Berri and Barmera,SA,80 - 84,291
Berri and Barmera,SA,85 and over,243
Berrigan,NSW,0 - 4,475
Berrigan,NSW,5 - 9,479
Berrigan,NSW,10 - 14,509
Berrigan,NSW,15 - 19,528
Berrigan,NSW,20 - 24,311
Berrigan,NSW,25 - 29,341
Berrigan,NSW,30 - 34,360
Berrigan,NSW,35 - 39,422
Berrigan,NSW,40 - 44,457
Berrigan,NSW,45 - 49,473
Berrigan,NSW,50 - 54,590
Berrigan,NSW,55 - 59,608
Berrigan,NSW,60 - 64,686
Berrigan,NSW,65 - 69,641
Berrigan,NSW,70 - 74,517
Berrigan,NSW,75 - 79,373
Berrigan,NSW,80 - 84,273
Berrigan,NSW,85 and over,254
Beverley,WA,0 - 4,75
Beverley,WA,5 - 9,128
Beverley,WA,10 - 14,93
Beverley,WA,15 - 19,58
Beverley,WA,20 - 24,46
Beverley,WA,25 - 29,51
Beverley,WA,30 - 34,48
Beverley,WA,35 - 39,71
Beverley,WA,40 - 44,115
Beverley,WA,45 - 49,117
Beverley,WA,50 - 54,129
Beverley,WA,55 - 59,146
Beverley,WA,60 - 64,147
Beverley,WA,65 - 69,135
Beverley,WA,70 - 74,103
Beverley,WA,75 - 79,65
Beverley,WA,80 - 84,39
Beverley,WA,85 and over,38
Blacktown,NSW,0 - 4,25856
Blacktown,NSW,5 - 9,23727
Blacktown,NSW,10 - 14,23047
Blacktown,NSW,15 - 19,22477
Blacktown,NSW,20 - 24,22747
Blacktown,NSW,25 - 29,24618
Blacktown,NSW,30 - 34,25217
Blacktown,NSW,35 - 39,24227
Blacktown,NSW,40 - 44,22155
Blacktown,NSW,45 - 49,20928
Blacktown,NSW,50 - 54,18962
Blacktown,NSW,55 - 59,16447
Blacktown,NSW,60 - 64,13983
Blacktown,NSW,65 - 69,9877
Blacktown,NSW,70 - 74,6829
Blacktown,NSW,75 - 79,5001
Blacktown,NSW,80 - 84,3504
Blacktown,NSW,85 and over,2744
Bland,NSW,0 - 4,473
Bland,NSW,5 - 9,451
Bland,NSW,10 - 14,400
Bland,NSW,15 - 19,366
Bland,NSW,20 - 24,257
Bland,NSW,25 - 29,308
Bland,NSW,30 - 34,316
Bland,NSW,35 - 39,375
Bland,NSW,40 - 44,339
Bland,NSW,45 - 49,395
Bland,NSW,50 - 54,441
Bland,NSW,55 - 59,394
Bland,NSW,60 - 64,364
Bland,NSW,65 - 69,283
Bland,NSW,70 - 74,286
Bland,NSW,75 - 79,232
Bland,NSW,80 - 84,189
Bland,NSW,85 and over,152
Blayney,NSW,0 - 4,529
Blayney,NSW,5 - 9,532
Blayney,NSW,10 - 14,541
Blayney,NSW,15 - 19,457
Blayney,NSW,20 - 24,389
Blayney,NSW,25 - 29,319
Blayney,NSW,30 - 34,345
Blayney,NSW,35 - 39,446
Blayney,NSW,40 - 44,517
Blayney,NSW,45 - 49,539
Blayney,NSW,50 - 54,479
Blayney,NSW,55 - 59,500
Blayney,NSW,60 - 64,423
Blayney,NSW,65 - 69,372
Blayney,NSW,70 - 74,312
Blayney,NSW,75 - 79,232
Blayney,NSW,80 - 84,184
Blayney,NSW,85 and over,101
Blue Mountains,NSW,0 - 4,4798
Blue Mountains,NSW,5 - 9,5144
Blue Mountains,NSW,10 - 14,5168
Blue Mountains,NSW,15 - 19,5168
Blue Mountains,NSW,20 - 24,4164
Blue Mountains,NSW,25 - 29,3610
Blue Mountains,NSW,30 - 34,4001
Blue Mountains,NSW,35 - 39,5077
Blue Mountains,NSW,40 - 44,5710
Blue Mountains,NSW,45 - 49,5754
Blue Mountains,NSW,50 - 54,6241
Blue Mountains,NSW,55 - 59,6120
Blue Mountains,NSW,60 - 64,5514
