Local Government Area,State/Territory,Age Group,Population
Augusta-Margaret River,WA,15 - 19,725
Augusta-Margaret River,WA,20 - 24,519
Augusta-Margaret River,WA,25 - 29,819
Augusta-Margaret River,WA,30 - 34,1118
Augusta-Margaret River,WA,35 - 39,1200
Augusta-Margaret River,WA,40 - 44,1193
Augusta-Margaret River,WA,45 - 49,1069
Augusta-Margaret River,WA,50 - 54,923
Augusta-Margaret River,WA,55 - 59,1010
Augusta-Margaret River,WA,60 - 64,945
Augusta-Margaret River,WA,65 - 69,757
Augusta-Margaret River,WA,70 - 74,504
Augusta-Margaret River,WA,75 - 79,349
Augusta-Margaret River,WA,80 - 84,217
Augusta-Margaret River,WA,85 and over,227
Aurukun,QLD,0 - 4,111
Aurukun,QLD,5 - 9,147
Aurukun,QLD,10 - 14,107
Aurukun,QLD,15 - 19,93
Aurukun,QLD,20 - 24,134
Aurukun,QLD,25 - 29,113
Aurukun,QLD,30 - 34,103
Aurukun,QLD,35 - 39,84
Aurukun,QLD,40 - 44,99
Aurukun,QLD,45 - 49,100
Aurukun,QLD,50 - 54,82
Aurukun,QLD,55 - 59,65
Aurukun,QLD,60 - 64,44
Aurukun,QLD,65 - 69,27
Aurukun,QLD,70 - 74,11
Aurukun,QLD,75 - 79,3
Aurukun,QLD,80 - 84,0
Aurukun,QLD,85 and over,0
Ballarat,VIC,0 - 4,7029
Ballarat,VIC,5 - 9,6942
Ballarat,VIC,10 - 14,6273
Ballarat,VIC,15 - 19,6800
Ballarat,VIC,20 - 24,8024
Ballarat,VIC,25 - 29,7215
Ballarat,VIC,30 - 34,6586
Ballarat,VIC,35 - 39,6162
Ballarat,VIC,40 - 44,6422
Ballarat,VIC,45 - 49,6375
Ballarat,VIC,50 - 54,6509
Ballarat,VIC,55 - 59,6201
Ballarat,VIC,60 - 64,5750
Ballarat,VIC,65 - 69,5416
Ballarat,VIC,70 - 74,4106
Ballarat,VIC,75 - 79,3072
Ballarat,VIC,80 - 84,2261
Ballarat,VIC,85 and over,2357
Ballina,NSW,0 - 4,2272
Ballina,NSW,5 - 9,2570
Ballina,NSW,10 - 14,2498
Ballina,NSW,15 - 19,2475
Ballina,NSW,20 - 24,1721
Ballina,NSW,25 - 29,1828
Ballina,NSW,30 - 34,2113
Ballina,NSW,35 - 39,2183
Ballina,NSW,40 - 44,2657
Ballina,NSW,45 - 49,2838
Ballina,NSW,50 - 54,3015
Ballina,NSW,55 - 59,3211
Ballina,NSW,60 - 64,3203
Ballina,NSW,65 - 69,3099
Ballina,NSW,70 - 74,2348
Ballina,NSW,75 - 79,1824
Ballina,NSW,80 - 84,1372
Ballina,NSW,85 and over,1766
Balonne,QLD,0 - 4,324
Balonne,QLD,5 - 9,382
Balonne,QLD,10 - 14,284
Balonne,QLD,15 - 19,271
Balonne,QLD,20 - 24,219
Balonne,QLD,25 - 29,283
Balonne,QLD,30 - 34,276
Balonne,QLD,35 - 39,257
Balonne,QLD,40 - 44,295
Balonne,QLD,45 - 49,316
Balonne,QLD,50 - 54,314
Balonne,QLD,55 - 59,306
Balonne,QLD,60 - 64,274
Balonne,QLD,65 - 69,244
Balonne,QLD,70 - 74,159
Balonne,QLD,75 - 79,121
Balonne,QLD,80 - 84,75
Balonne,QLD,85 and over,61
Balranald,NSW,0 - 4,159
Balranald,NSW,5 - 9,179
Balranald,NSW,10 - 14,152
Balranald,NSW,15 - 19,137
Balranald,NSW,20 - 24,145
Balranald,NSW,25 - 29,129
Balranald,NSW,30 - 34,121
Balranald,NSW,35 - 39,137
Balranald,NSW,40 - 44,145
Balranald,NSW,45 - 49,129
Balranald,NSW,50 - 54,157
Balranald,NSW,55 - 59,189
Balranald,NSW,60 - 64,177
Balranald,NSW,65 - 69,142
Balranald,NSW,70 - 74,70
Balranald,NSW,75 - 79,68
Balranald,NSW,80 - 84,60
Balranald,NSW,85 and over,34
Banana,QLD,0 - 4,1105
Banana,QLD,5 - 9,1188
Banana,QLD,10 - 14,973
Banana,QLD,15 - 19,797
Banana,QLD,20 - 24,830
Banana,QLD,25 - 29,968
Banana,QLD,30 - 34,1066
Banana,QLD,35 - 39,1013
Banana,QLD,40 - 44,951
Banana,QLD,45 - 49,932
Banana,QLD,50 - 54,1051
Banana,QLD,55 - 59,979
Banana,QLD,60 - 64,770
Banana,QLD,65 - 69,615
Banana,QLD,70 - 74,493
Banana,QLD,75 - 79,384
Banana,QLD,80 - 84,255
Banana,QLD,85 and over,200
Banyule,VIC,0 - 4,8431
Banyule,VIC,5 - 9,8016
Banyule,VIC,10 - 14,6912
Banyule,VIC,15 - 19,7138
Banyule,VIC,20 - 24,8167
Banyule,VIC,25 - 29,8772
Banyule,VIC,30 - 34,8956
Banyule,VIC,35 - 39,8963
Banyule,VIC,40 - 44,9088
Banyule,VIC,45 - 49,8585
Banyule,VIC,50 - 54,8070
Banyule,VIC,55 - 59,7860
Banyule,VIC,60 - 64,7012
Banyule,VIC,65 - 69,6645
Banyule,VIC,70 - 74,5071
Banyule,VIC,75 - 79,3726
Banyule,VIC,80 - 84,2779
Banyule,VIC,85 and over,3256
Barcaldine,QLD,0 - 4,210
Barcaldine,QLD,5 - 9,226
Barcaldine,QLD,10 - 14,159
Barcaldine,QLD,15 - 19,131
Barcaldine,QLD,20 - 24,157
Barcaldine,QLD,25 - 29,185
Barcaldine,QLD,30 - 34,174
Barcaldine,QLD,35 - 39,165
Barcaldine,QLD,40 - 44,178
Barcaldine,QLD,45 - 49,227
Barcaldine,QLD,50 - 54,211
Barcaldine,QLD,55 - 59,199
Barcaldine,QLD,60 - 64,176
Barcaldine,QLD,65 - 69,160
Barcaldine,QLD,70 - 74,143
Barcaldine,QLD,75 - 79,97
Barcaldine,QLD,80 - 84,64
Barcaldine,QLD,85 and over,47
Barcoo,QLD,0 - 4,15
Barcoo,QLD,5 - 9,11
Barcoo,QLD,10 - 14,10
Barcoo,QLD,15 - 19,11
Barcoo,QLD,20 - 24,22
Barcoo,QLD,25 - 29,13
Barcoo,QLD,30 - 34,22
Barcoo,QLD,35 - 39,20
Barcoo,QLD,40 - 44,9
Barcoo,QLD,45 - 49,19
Barcoo,QLD,50 - 54,41
Barcoo,QLD,55 - 59,19
Barcoo,QLD,60 - 64,20
Barcoo,QLD,65 - 69,20
Barcoo,QLD,70 - 74,13
Barcoo,QLD,75 - 79,2
Barcoo,QLD,80 - 84,3
Barcoo,QLD,85 and over,2
Barkly,NT,0 - 4,721
Barkly,NT,5 - 9,697
Barkly,NT,10 - 14,584
Barkly,NT,15 - 19,541
Barkly,NT,20 - 24,735
Barkly,NT,25 - 29,686
Barkly,NT,30 - 34,599
Barkly,NT,35 - 39,469
Barkly,NT,40 - 44,448
Barkly,NT,45 - 49,476
Barkly,NT,50 - 54,430
Barkly,NT,55 - 59,342
Barkly,NT,60 - 64,293
Barkly,NT,65 - 69,194
Barkly,NT,70 - 74,124
Barkly,NT,75 - 79,55
Barkly,NT,80 - 84,31
Barkly,NT,85 and over,1
Barossa,SA,0 - 4,1370
Barossa,SA,5 - 9,1657
Barossa,SA,10 - 14,1578
Barossa,SA,15 - 19,1539
Barossa,SA,20 - 24,1131
Barossa,SA,25 - 29,1103
Barossa,SA,30 - 34,1327
Barossa,SA,35 - 39,1406
Barossa,SA,40 - 44,1640
Barossa,SA,45 - 49,1737
Barossa,SA,50 - 54,1671
Barossa,SA,55 - 59,1772
Barossa,SA,60 - 64,1662
Barossa,SA,65 - 69,1516
Barossa,SA,70 - 74,1133
Barossa,SA,75 - 79,776
Barossa,SA,80 - 84,573
Barossa,SA,85 and over,609
Barunga West,SA,0 - 4,140
Barunga West,SA,5 - 9,125
Barunga West,SA,10 - 14,119
Barunga West,SA,15 - 19,112
Barunga West,SA,20 - 24,76
Barunga West,SA,25 - 29,92
Barunga West,SA,30 - 34,81
Barunga West,SA,35 - 39,105
Barunga West,SA,40 - 44,138
Barunga West,SA,45 - 49,165
Barunga West,SA,50 - 54,189
Barunga West,SA,55 - 59,223
Barunga West,SA,60 - 64,242
Barunga West,SA,65 - 69,254
Barunga West,SA,70 - 74,197
Barunga West,SA,75 - 79,113
Barunga West,SA,80 - 84,114
Barunga West,SA,85 and over,107
Bass Coast,VIC,0 - 4,1796
Bass Coast,VIC,5 - 9,1968
Bass Coast,VIC,10 - 14,1815
Bass Coast,VIC,15 - 19,1628
Bass Coast,VIC,20 - 24,1228
Bass Coast,VIC,25 - 29,1484
Bass Coast,VIC,30 - 34,1647
Bass Coast,VIC,35 - 39,1598
Bass Coast,VIC,40 - 44,1849
Bass Coast,VIC,45 - 49,2066
Bass Coast,VIC,50 - 54,2206
Bass Coast,VIC,55 - 59,2480
Bass Coast,VIC,60 - 64,2700
Bass Coast,VIC,65 - 69,2921
Bass Coast,VIC,70 - 74,2303
Bass Coast,VIC,75 - 79,1557
Bass Coast,VIC,80 - 84,1063
Bass Coast,VIC,85 and over,1155
Bassendean,WA,0 - 4,1076
Bassendean,WA,5 - 9,967
Bassendean,WA,10 - 14,792
Bassendean,WA,15 - 19,852
Bassendean,WA,20 - 24,887
Bassendean,WA,25 - 29,1128
Bassendean,WA,30 - 34,1289
Bassendean,WA,35 - 39,1152
Bassendean,WA,40 - 44,1149
Bassendean,WA,45 - 49,1106
Bassendean,WA,50 - 54,1016
Bassendean,WA,55 - 59,964
Bassendean,WA,60 - 64,857
Bassendean,WA,65 - 69,761
Bassendean,WA,70 - 74,531
Bassendean,WA,75 - 79,431
Bassendean,WA,80 - 84,325
Bassendean,WA,85 and over,330
Bathurst Regional,NSW,0 - 4,2753
Bathurst Regional,NSW,5 - 9,2905
Bathurst Regional,NSW,10 - 14,2862
Bathurst Regional,NSW,15 - 19,3098
Bathurst Regional,NSW,20 - 24,3361
Bathurst Regional,NSW,25 - 29,2889
Bathurst Regional,NSW,30 - 34,2586
Bathurst Regional,NSW,35 - 39,2348
Bathurst Regional,NSW,40 - 44,2632
Bathurst Regional,NSW,45 - 49,2690
Bathurst Regional,NSW,50 - 54,2571
Bathurst Regional,NSW,55 - 59,2586
Bathurst Regional,NSW,60 - 64,2326
Bathurst Regional,NSW,65 - 69,2153
Bathurst Regional,NSW,70 - 74,1647
Bathurst Regional,NSW,75 - 79,1134
Bathurst Regional,NSW,80 - 84,837
Bathurst Regional,NSW,85 and over,866
Baw Baw,VIC,0 - 4,3147
Baw Baw,VIC,5 - 9,3490
Baw Baw,VIC,10 - 14,3032
Baw Baw,VIC,15 - 19,3074
Baw Baw,VIC,20 - 24,2685
Baw Baw,VIC,25 - 29,2807
Baw Baw,VIC,30 - 34,2801
Baw Baw,VIC,35 - 39,2649
Baw Baw,VIC,40 - 44,2888
Baw Baw,VIC,45 - 49,3231
Baw Baw,VIC,50 - 54,3287
Baw Baw,VIC,55 - 59,3443
Baw Baw,VIC,60 - 64,3198
Baw Baw,VIC,65 - 69,3139
Baw Baw,VIC,70 - 74,2488
Baw Baw,VIC,75 - 79,1741
Baw Baw,VIC,80 - 84,1125
Baw Baw,VIC,85 and over,1071
Bayside,VIC,0 - 4,10337
Bayside,VIC,0 - 4,5557
Bayside,VIC,5 - 9,8858
Bayside,VIC,5 - 9,6989
Bayside,VIC,10 - 14,7595
Bayside,VIC,10 - 14,7079
Bayside,VIC,15 - 19,8523
Bayside,VIC,15 - 19,6433
Bayside,VIC,20 - 24,13084
Bayside,VIC,20 - 24,5549
Bayside,VIC,25 - 29,17081
Bayside,VIC,25 - 29,4468
Bayside,VIC,30 - 34,16045
Bayside,VIC,30 - 34,4806
Bayside,VIC,35 - 39,12613
Bayside,VIC,35 - 39,5660
Bayside,VIC,40 - 44,11264
Bayside,VIC,40 - 44,7558
Bayside,VIC,45 - 49,10136
Bayside,VIC,45 - 49,8583
Bayside,VIC,50 - 54,9537
Bayside,VIC,50 - 54,7837
Bayside,VIC,55 - 59,8470
Bayside,VIC,55 - 59,7162
Bayside,VIC,60 - 64,7578
Bayside,VIC,60 - 64,5986
Bayside,VIC,65 - 69,6818
Bayside,VIC,65 - 69,5628
Bayside,VIC,70 - 74,5323
Bayside,VIC,70 - 74,4444
Bayside,VIC,75 - 79,4356
Bayside,VIC,75 - 79,3088
Bayside,VIC,80 - 84,3334
Bayside,VIC,80 - 84,2368
Bayside,VIC,85 and over,3582
Bayside,VIC,85 and over,3717
Bayswater,WA,0 - 4,4146
Bayswater,WA,5 - 9,3665
Bayswater,WA,10 - 14,3069
Bayswater,WA,15 - 19,3361
Bayswater,WA,20 - 24,4721
Bayswater,WA,25 - 29,6457
Bayswater,WA,30 - 34,6565
Bayswater,WA,35 - 39,5241
Bayswater,WA,40 - 44,4786
Bayswater,WA,45 - 49,4396
Bayswater,WA,50 - 54,4172
Bayswater,WA,55 - 59,3990
Bayswater,WA,60 - 64,3726
Bayswater,WA,65 - 69,3278
Bayswater,WA,70 - 74,2411
Bayswater,WA,75 - 79,1897
Bayswater,WA,80 - 84,1358
Bayswater,WA,85 and over,1552
Bega Valley,NSW,0 - 4,1648
Bega Valley,NSW,5 - 9,1925
Bega Valley,NSW,10 - 14,1973
Bega Valley,NSW,15 - 19,1829
Bega Valley,NSW,20 - 24,1315
Bega Valley,NSW,25 - 29,1273
Bega Valley,NSW,30 - 34,1472
Bega Valley,NSW,35 - 39,1468
Bega Valley,NSW,40 - 44,1761
Bega Valley,NSW,45 - 49,2181
Bega Valley,NSW,50 - 54,2545
Bega Valley,NSW,55 - 59,3037
Bega Valley,NSW,60 - 64,3055
Bega Valley,NSW,65 - 69,2886
Bega Valley,NSW,70 - 74,2095
Bega Valley,NSW,75 - 79,1517
Bega Valley,NSW,80 - 84,988
Bega Valley,NSW,85 and over,973
Bellingen,NSW,0 - 4,664
Bellingen,NSW,5 - 9,850
Bellingen,NSW,10 - 14,799
Bellingen,NSW,15 - 19,740
Bellingen,NSW,20 - 24,437
Bellingen,NSW,25 - 29,514
Bellingen,NSW,30 - 34,536
Bellingen,NSW,35 - 39,593
Bellingen,NSW,40 - 44,788
Bellingen,NSW,45 - 49,857
Bellingen,NSW,50 - 54,989
Bellingen,NSW,55 - 59,1151
Bellingen,NSW,60 - 64,1101
Bellingen,NSW,65 - 69,958
Bellingen,NSW,70 - 74,729
Bellingen,NSW,75 - 79,532
Bellingen,NSW,80 - 84,381
Bellingen,NSW,85 and over,332
Belmont,WA,0 - 4,2766
Belmont,WA,5 - 9,2166
Belmont,WA,10 - 14,1728
Belmont,WA,15 - 19,1871
Belmont,WA,20 - 24,3597
Belmont,WA,25 - 29,4759
Belmont,WA,30 - 34,4361
Belmont,WA,35 - 39,3222
Belmont,WA,40 - 44,2717
Belmont,WA,45 - 49,2422
Belmont,WA,50 - 54,2252
Belmont,WA,55 - 59,2216
Belmont,WA,60 - 64,1891
Belmont,WA,65 - 69,1610
Belmont,WA,70 - 74,1198
Belmont,WA,75 - 79,1048
Belmont,WA,80 - 84,791
Belmont,WA,85 and over,833
Belyuen,NT,0 - 4,12
Belyuen,NT,5 - 9,9
Belyuen,NT,10 - 14,18
Belyuen,NT,15 - 19,13
Belyuen,NT,20 - 24,20
Belyuen,NT,25 - 29,16
Belyuen,NT,30 - 34,17
Belyuen,NT,35 - 39,18
Belyuen,NT,40 - 44,9
Belyuen,NT,45 - 49,12
Belyuen,NT,50 - 54,12
Belyuen,NT,55 - 59,9
Belyuen,NT,60 - 64,5
Belyuen,NT,65 - 69,4
Belyuen,NT,70 - 74,1
Belyuen,NT,75 - 79,0
Belyuen,NT,80 - 84,0
Belyuen,NT,85 and over,0
Benalla,VIC,0 - 4,724
Benalla,VIC,5 - 9,760
Benalla,VIC,10 - 14,777
Benalla,VIC,15 - 19,800
Benalla,VIC,20 - 24,690
Benalla,VIC,25 - 29,637
Benalla,VIC,30 - 34,651
Benalla,VIC,35 - 39,609
Benalla,VIC,40 - 44,743
Benalla,VIC,45 - 49,851
Benalla,VIC,50 - 54,1018
Benalla,VIC,55 - 59,1124
Benalla,VIC,60 - 64,1103
Benalla,VIC,65 - 69,1121
Benalla,VIC,70 - 74,812
Benalla,VIC,75 - 79,618
Benalla,VIC,80 - 84,436
Benalla,VIC,85 and over,508
Berri and Barmera,SA,0 - 4,596
Berri and Barmera,SA,5 - 9,702
Berri and Barmera,SA,10 - 14,700
Berri and Barmera,SA,15 - 19,664
Berri and Barmera,SA,20 - 24,543
Berri and Barmera,SA,25 - 29,549
Berri and Barmera,SA,30 - 34,585
Berri and Barmera,SA,35 - 39,552
Berri and Barmera,SA,40 - 44,634
Berri and Barmera,SA,45 - 49,718
Berri and Barmera,SA,50 - 54,749
Berri and Barmera,SA,55 - 59,816
Berri and Barmera,SA,60 - 64,772
Berri and Barmera,SA,65 - 69,740
Berri and Barmera,SA,70 - 74,490
Berri and Barmera,SA,75 - 79,391
Berri and Barmera,SA,80 - 84,309
Berri and Barmera,SA,85 and over,325
Berrigan,NSW,0 - 4,505
Berrigan,NSW,5 - 9,527
Berrigan,NSW,10 - 14,480
Berrigan,NSW,15 - 19,433
Berrigan,NSW,20 - 24,361
Berrigan,NSW,25 - 29,406
Berrigan,NSW,30 - 34,409
Berrigan,NSW,35 - 39,401
Berrigan,NSW,40 - 44,461
Berrigan,NSW,45 - 49,458
Berrigan,NSW,50 - 54,492
Berrigan,NSW,55 - 59,616
Berrigan,NSW,60 - 64,677
Berrigan,NSW,65 - 69,768
Berrigan,NSW,70 - 74,581
Berrigan,NSW,75 - 79,439
Berrigan,NSW,80 - 84,282
Berrigan,NSW,85 and over,313
Beverley,WA,0 - 4,75
Beverley,WA,5 - 9,91
Beverley,WA,10 - 14,118
Beverley,WA,15 - 19,62
Beverley,WA,20 - 24,53
Beverley,WA,25 - 29,62
Beverley,WA,30 - 34,90
Beverley,WA,35 - 39,86
Beverley,WA,40 - 44,92
Beverley,WA,45 - 49,114
Beverley,WA,50 - 54,130
Beverley,WA,55 - 59,149
Beverley,WA,60 - 64,171
Beverley,WA,65 - 69,159
Beverley,WA,70 - 74,127
Beverley,WA,75 - 79,96
Beverley,WA,80 - 84,44
Beverley,WA,85 and over,29
Blacktown,NSW,0 - 4,28682
Blacktown,NSW,5 - 9,27481
Blacktown,NSW,10 - 14,23579
Blacktown,NSW,15 - 19,24058
Blacktown,NSW,20 - 24,24613
Blacktown,NSW,25 - 29,26238
Blacktown,NSW,30 - 34,29406
Blacktown,NSW,35 - 39,27697
Blacktown,NSW,40 - 44,24734
Blacktown,NSW,45 - 49,22045
Blacktown,NSW,50 - 54,20532
Blacktown,NSW,55 - 59,18456
Blacktown,NSW,60 - 64,15612
Blacktown,NSW,65 - 69,13086
Blacktown,NSW,70 - 74,8671
Blacktown,NSW,75 - 79,5864
Blacktown,NSW,80 - 84,3867
Blacktown,NSW,85 and over,3409
Bland,NSW,0 - 4,382
Bland,NSW,5 - 9,472
Bland,NSW,10 - 14,416
Bland,NSW,15 - 19,351
Bland,NSW,20 - 24,280
Bland,NSW,25 - 29,299
Bland,NSW,30 - 34,331
Bland,NSW,35 - 39,334
Bland,NSW,40 - 44,368
Bland,NSW,45 - 49,326
Bland,NSW,50 - 54,382
Bland,NSW,55 - 59,464
Bland,NSW,60 - 64,387
Bland,NSW,65 - 69,356
Bland,NSW,70 - 74,256
Bland,NSW,75 - 79,240
Bland,NSW,80 - 84,184
Bland,NSW,85 and over,196
Blayney,NSW,0 - 4,480
Blayney,NSW,5 - 9,562
Blayney,NSW,10 - 14,535
Blayney,NSW,15 - 19,462
Blayney,NSW,20 - 24,348
Blayney,NSW,25 - 29,395
Blayney,NSW,30 - 34,357
Blayney,NSW,35 - 39,409
Blayney,NSW,40 - 44,468
Blayney,NSW,45 - 49,509
Blayney,NSW,50 - 54,511
Blayney,NSW,55 - 59,524
Blayney,NSW,60 - 64,474
Blayney,NSW,65 - 69,407
Blayney,NSW,70 - 74,331
Blayney,NSW,75 - 79,250
Blayney,NSW,80 - 84,166
Blayney,NSW,85 and over,155
Blue Mountains,NSW,0 - 4,4577
Blue Mountains,NSW,5 - 9,5137
Blue Mountains,NSW,10 - 14,5040
Blue Mountains,NSW,15 - 19,4911
Blue Mountains,NSW,20 - 24,3942
Blue Mountains,NSW,25 - 29,3527
Blue Mountains,NSW,30 - 34,4063
Blue Mountains,NSW,35 - 39,4521
Blue Mountains,NSW,40 - 44,5446
Blue Mountains,NSW,45 - 49,5598
Blue Mountains,NSW,50 - 54,5502
Blue Mountains,NSW,55 - 59,5975
