Local Government Area,State/Territory,Age Group,Population
Anangu Pitjantjatjara,SA,5 - 9,188
Anangu Pitjantjatjara,SA,10 - 14,207
Anangu Pitjantjatjara,SA,15 - 19,188
Anangu Pitjantjatjara,SA,20 - 24,298
Anangu Pitjantjatjara,SA,25 - 29,259
Anangu Pitjantjatjara,SA,30 - 34,225
Anangu Pitjantjatjara,SA,35 - 39,190
Anangu Pitjantjatjara,SA,40 - 44,150
Anangu Pitjantjatjara,SA,45 - 49,171
Anangu Pitjantjatjara,SA,50 - 54,123
Anangu Pitjantjatjara,SA,55 - 59,86
Anangu Pitjantjatjara,SA,60 - 64,87
Anangu Pitjantjatjara,SA,65 - 69,59
Anangu Pitjantjatjara,SA,70 - 74,31
Anangu Pitjantjatjara,SA,75 - 79,15
Anangu Pitjantjatjara,SA,80 - 84,9
Anangu Pitjantjatjara,SA,85 and over,9
Ararat,VIC,0 - 4,602
Ararat,VIC,5 - 9,647
Ararat,VIC,10 - 14,660
Ararat,VIC,15 - 19,598
Ararat,VIC,20 - 24,559
Ararat,VIC,25 - 29,645
Ararat,VIC,30 - 34,634
Ararat,VIC,35 - 39,690
Ararat,VIC,40 - 44,692
Ararat,VIC,45 - 49,824
Ararat,VIC,50 - 54,783
Ararat,VIC,55 - 59,890
Ararat,VIC,60 - 64,874
Ararat,VIC,65 - 69,829
Ararat,VIC,70 - 74,637
Ararat,VIC,75 - 79,515
Ararat,VIC,80 - 84,319
Ararat,VIC,85 and over,359
Armadale,WA,0 - 4,7689
Armadale,WA,5 - 9,6372
Armadale,WA,10 - 14,5156
Armadale,WA,15 - 19,4904
Armadale,WA,20 - 24,5754
Armadale,WA,25 - 29,6970
Armadale,WA,30 - 34,7878
Armadale,WA,35 - 39,6694
Armadale,WA,40 - 44,5405
Armadale,WA,45 - 49,5189
Armadale,WA,50 - 54,4797
Armadale,WA,55 - 59,4523
Armadale,WA,60 - 64,3924
Armadale,WA,65 - 69,3446
Armadale,WA,70 - 74,2453
Armadale,WA,75 - 79,1626
Armadale,WA,80 - 84,1007
Armadale,WA,85 and over,911
Ashburton,WA,0 - 4,715
Ashburton,WA,5 - 9,682
Ashburton,WA,10 - 14,422
Ashburton,WA,15 - 19,229
Ashburton,WA,20 - 24,457
Ashburton,WA,25 - 29,1514
Ashburton,WA,30 - 34,1927
Ashburton,WA,35 - 39,1692
Ashburton,WA,40 - 44,1435
Ashburton,WA,45 - 49,1293
Ashburton,WA,50 - 54,1142
Ashburton,WA,55 - 59,930
Ashburton,WA,60 - 64,532
Ashburton,WA,65 - 69,188
Ashburton,WA,70 - 74,63
Ashburton,WA,75 - 79,36
Ashburton,WA,80 - 84,15
Ashburton,WA,85 and over,5
Augusta-Margaret River,WA,0 - 4,1106
Augusta-Margaret River,WA,5 - 9,1183
Augusta-Margaret River,WA,10 - 14,1039
Augusta-Margaret River,WA,15 - 19,792
Augusta-Margaret River,WA,20 - 24,512
Augusta-Margaret River,WA,25 - 29,801
Augusta-Margaret River,WA,30 - 34,1102
Augusta-Margaret River,WA,35 - 39,1250
Augusta-Margaret River,WA,40 - 44,1209
Augusta-Margaret River,WA,45 - 49,1124
Augusta-Margaret River,WA,50 - 54,967
Augusta-Margaret River,WA,55 - 59,1023
Augusta-Margaret River,WA,60 - 64,963
Augusta-Margaret River,WA,65 - 69,783
Augusta-Margaret River,WA,70 - 74,545
Augusta-Margaret River,WA,75 - 79,373
Augusta-Margaret River,WA,80 - 84,226
Augusta-Margaret River,WA,85 and over,244
Aurukun,QLD,0 - 4,127
Aurukun,QLD,5 - 9,135
Aurukun,QLD,10 - 14,111
Aurukun,QLD,15 - 19,90
Aurukun,QLD,20 - 24,136
Aurukun,QLD,25 - 29,99
Aurukun,QLD,30 - 34,105
Aurukun,QLD,35 - 39,98
Aurukun,QLD,40 - 44,96
Aurukun,QLD,45 - 49,94
Aurukun,QLD,50 - 54,87
Aurukun,QLD,55 - 59,73
Aurukun,QLD,60 - 64,37
Aurukun,QLD,65 - 69,41
Aurukun,QLD,70 - 74,11
Aurukun,QLD,75 - 79,3
Aurukun,QLD,80 - 84,0
Aurukun,QLD,85 and over,0
Ballarat,VIC,0 - 4,7038
Ballarat,VIC,5 - 9,7053
Ballarat,VIC,10 - 14,6497
Ballarat,VIC,15 - 19,6769
Ballarat,VIC,20 - 24,8179
Ballarat,VIC,25 - 29,7496
Ballarat,VIC,30 - 34,6756
Ballarat,VIC,35 - 39,6382
Ballarat,VIC,40 - 44,6320
Ballarat,VIC,45 - 49,6612
Ballarat,VIC,50 - 54,6381
Ballarat,VIC,55 - 59,6367
Ballarat,VIC,60 - 64,5825
Ballarat,VIC,65 - 69,5492
Ballarat,VIC,70 - 74,4396
Ballarat,VIC,75 - 79,3203
Ballarat,VIC,80 - 84,2277
Ballarat,VIC,85 and over,2395
Ballina,NSW,0 - 4,2216
Ballina,NSW,5 - 9,2616
Ballina,NSW,10 - 14,2511
Ballina,NSW,15 - 19,2598
Ballina,NSW,20 - 24,1713
Ballina,NSW,25 - 29,1845
Ballina,NSW,30 - 34,2112
Ballina,NSW,35 - 39,2231
Ballina,NSW,40 - 44,2550
Ballina,NSW,45 - 49,2902
Ballina,NSW,50 - 54,2924
Ballina,NSW,55 - 59,3239
Ballina,NSW,60 - 64,3211
Ballina,NSW,65 - 69,3132
Ballina,NSW,70 - 74,2560
Ballina,NSW,75 - 79,1873
Ballina,NSW,80 - 84,1434
Ballina,NSW,85 and over,1790
Balonne,QLD,0 - 4,301
Balonne,QLD,5 - 9,351
Balonne,QLD,10 - 14,295
Balonne,QLD,15 - 19,257
Balonne,QLD,20 - 24,214
Balonne,QLD,25 - 29,260
Balonne,QLD,30 - 34,276
Balonne,QLD,35 - 39,244
Balonne,QLD,40 - 44,290
Balonne,QLD,45 - 49,333
Balonne,QLD,50 - 54,294
Balonne,QLD,55 - 59,304
Balonne,QLD,60 - 64,280
Balonne,QLD,65 - 69,252
Balonne,QLD,70 - 74,168
Balonne,QLD,75 - 79,110
Balonne,QLD,80 - 84,81
Balonne,QLD,85 and over,64
Balranald,NSW,0 - 4,173
Balranald,NSW,5 - 9,153
Balranald,NSW,10 - 14,159
Balranald,NSW,15 - 19,141
Balranald,NSW,20 - 24,158
Balranald,NSW,25 - 29,139
Balranald,NSW,30 - 34,100
Balranald,NSW,35 - 39,139
Balranald,NSW,40 - 44,132
Balranald,NSW,45 - 49,149
Balranald,NSW,50 - 54,135
Balranald,NSW,55 - 59,188
Balranald,NSW,60 - 64,182
Balranald,NSW,65 - 69,135
Balranald,NSW,70 - 74,84
Balranald,NSW,75 - 79,70
Balranald,NSW,80 - 84,55
Balranald,NSW,85 and over,49
Banana,QLD,0 - 4,1038
Banana,QLD,5 - 9,1145
Banana,QLD,10 - 14,1027
Banana,QLD,15 - 19,820
Banana,QLD,20 - 24,786
Banana,QLD,25 - 29,940
Banana,QLD,30 - 34,1036
Banana,QLD,35 - 39,1000
Banana,QLD,40 - 44,942
Banana,QLD,45 - 49,946
Banana,QLD,50 - 54,990
Banana,QLD,55 - 59,1038
Banana,QLD,60 - 64,772
Banana,QLD,65 - 69,634
Banana,QLD,70 - 74,512
Banana,QLD,75 - 79,402
Banana,QLD,80 - 84,248
Banana,QLD,85 and over,213
Banyule,VIC,0 - 4,8448
Banyule,VIC,5 - 9,8138
Banyule,VIC,10 - 14,7221
Banyule,VIC,15 - 19,7095
Banyule,VIC,20 - 24,8206
Banyule,VIC,25 - 29,8825
Banyule,VIC,30 - 34,9095
Banyule,VIC,35 - 39,9202
Banyule,VIC,40 - 44,9022
Banyule,VIC,45 - 49,8894
Banyule,VIC,50 - 54,7988
Banyule,VIC,55 - 59,7810
Banyule,VIC,60 - 64,7136
Banyule,VIC,65 - 69,6549
Banyule,VIC,70 - 74,5414
Banyule,VIC,75 - 79,3926
Banyule,VIC,80 - 84,2832
Banyule,VIC,85 and over,3324
Barcaldine,QLD,0 - 4,203
Barcaldine,QLD,5 - 9,219
Barcaldine,QLD,10 - 14,170
Barcaldine,QLD,15 - 19,128
Barcaldine,QLD,20 - 24,140
Barcaldine,QLD,25 - 29,186
Barcaldine,QLD,30 - 34,174
Barcaldine,QLD,35 - 39,168
Barcaldine,QLD,40 - 44,167
Barcaldine,QLD,45 - 49,230
Barcaldine,QLD,50 - 54,202
Barcaldine,QLD,55 - 59,189
Barcaldine,QLD,60 - 64,180
Barcaldine,QLD,65 - 69,155
Barcaldine,QLD,70 - 74,137
Barcaldine,QLD,75 - 79,108
Barcaldine,QLD,80 - 84,58
Barcaldine,QLD,85 and over,55
Barcoo,QLD,0 - 4,13
Barcoo,QLD,5 - 9,12
Barcoo,QLD,10 - 14,12
Barcoo,QLD,15 - 19,8
Barcoo,QLD,20 - 24,18
Barcoo,QLD,25 - 29,17
Barcoo,QLD,30 - 34,12
Barcoo,QLD,35 - 39,23
Barcoo,QLD,40 - 44,12
Barcoo,QLD,45 - 49,21
Barcoo,QLD,50 - 54,32
Barcoo,QLD,55 - 59,24
Barcoo,QLD,60 - 64,23
Barcoo,QLD,65 - 69,19
Barcoo,QLD,70 - 74,15
Barcoo,QLD,75 - 79,3
Barcoo,QLD,80 - 84,2
Barcoo,QLD,85 and over,1
Barkly,NT,0 - 4,688
Barkly,NT,5 - 9,702
Barkly,NT,10 - 14,584
Barkly,NT,15 - 19,515
Barkly,NT,20 - 24,726
Barkly,NT,25 - 29,669
Barkly,NT,30 - 34,603
Barkly,NT,35 - 39,512
Barkly,NT,40 - 44,434
Barkly,NT,45 - 49,458
Barkly,NT,50 - 54,433
Barkly,NT,55 - 59,338
Barkly,NT,60 - 64,317
Barkly,NT,65 - 69,205
Barkly,NT,70 - 74,127
Barkly,NT,75 - 79,64
Barkly,NT,80 - 84,34
Barkly,NT,85 and over,2
Barossa,SA,0 - 4,1317
Barossa,SA,5 - 9,1659
Barossa,SA,10 - 14,1675
Barossa,SA,15 - 19,1613
Barossa,SA,20 - 24,1118
Barossa,SA,25 - 29,1068
Barossa,SA,30 - 34,1352
Barossa,SA,35 - 39,1425
Barossa,SA,40 - 44,1590
Barossa,SA,45 - 49,1797
Barossa,SA,50 - 54,1626
Barossa,SA,55 - 59,1787
Barossa,SA,60 - 64,1696
Barossa,SA,65 - 69,1522
Barossa,SA,70 - 74,1226
Barossa,SA,75 - 79,823
Barossa,SA,80 - 84,591
Barossa,SA,85 and over,597
Barunga West,SA,0 - 4,119
Barunga West,SA,5 - 9,122
Barunga West,SA,10 - 14,124
Barunga West,SA,15 - 19,116
Barunga West,SA,20 - 24,63
Barunga West,SA,25 - 29,96
Barunga West,SA,30 - 34,97
Barunga West,SA,35 - 39,89
Barunga West,SA,40 - 44,128
Barunga West,SA,45 - 49,168
Barunga West,SA,50 - 54,172
Barunga West,SA,55 - 59,243
Barunga West,SA,60 - 64,218
Barunga West,SA,65 - 69,252
Barunga West,SA,70 - 74,212
Barunga West,SA,75 - 79,125
Barunga West,SA,80 - 84,94
Barunga West,SA,85 and over,130
Bass Coast,VIC,0 - 4,1879
Bass Coast,VIC,5 - 9,2065
Bass Coast,VIC,10 - 14,1889
Bass Coast,VIC,15 - 19,1741
Bass Coast,VIC,20 - 24,1243
Bass Coast,VIC,25 - 29,1518
Bass Coast,VIC,30 - 34,1693
Bass Coast,VIC,35 - 39,1676
Bass Coast,VIC,40 - 44,1823
Bass Coast,VIC,45 - 49,2103
Bass Coast,VIC,50 - 54,2172
Bass Coast,VIC,55 - 59,2554
Bass Coast,VIC,60 - 64,2767
Bass Coast,VIC,65 - 69,2910
Bass Coast,VIC,70 - 74,2497
Bass Coast,VIC,75 - 79,1647
Bass Coast,VIC,80 - 84,1060
Bass Coast,VIC,85 and over,1153
Bassendean,WA,0 - 4,1057
Bassendean,WA,5 - 9,955
Bassendean,WA,10 - 14,816
Bassendean,WA,15 - 19,803
Bassendean,WA,20 - 24,845
Bassendean,WA,25 - 29,1103
Bassendean,WA,30 - 34,1289
Bassendean,WA,35 - 39,1207
Bassendean,WA,40 - 44,1110
Bassendean,WA,45 - 49,1103
Bassendean,WA,50 - 54,1014
Bassendean,WA,55 - 59,1002
Bassendean,WA,60 - 64,838
Bassendean,WA,65 - 69,769
Bassendean,WA,70 - 74,585
Bassendean,WA,75 - 79,453
Bassendean,WA,80 - 84,318
Bassendean,WA,85 and over,353
Bathurst Regional,NSW,0 - 4,2710
Bathurst Regional,NSW,5 - 9,2904
Bathurst Regional,NSW,10 - 14,2839
Bathurst Regional,NSW,15 - 19,3181
Bathurst Regional,NSW,20 - 24,3417
Bathurst Regional,NSW,25 - 29,2985
Bathurst Regional,NSW,30 - 34,2597
Bathurst Regional,NSW,35 - 39,2428
Bathurst Regional,NSW,40 - 44,2516
Bathurst Regional,NSW,45 - 49,2782
Bathurst Regional,NSW,50 - 54,2512
Bathurst Regional,NSW,55 - 59,2717
Bathurst Regional,NSW,60 - 64,2312
Bathurst Regional,NSW,65 - 69,2203
Bathurst Regional,NSW,70 - 74,1734
Bathurst Regional,NSW,75 - 79,1209
Bathurst Regional,NSW,80 - 84,849
Bathurst Regional,NSW,85 and over,884
Baw Baw,VIC,0 - 4,3294
Baw Baw,VIC,5 - 9,3539
Baw Baw,VIC,10 - 14,3167
Baw Baw,VIC,15 - 19,3143
Baw Baw,VIC,20 - 24,2789
Baw Baw,VIC,25 - 29,2866
Baw Baw,VIC,30 - 34,2965
Baw Baw,VIC,35 - 39,2794
Baw Baw,VIC,40 - 44,2824
Baw Baw,VIC,45 - 49,3303
Baw Baw,VIC,50 - 54,3281
Baw Baw,VIC,55 - 59,3548
Baw Baw,VIC,60 - 64,3272
Baw Baw,VIC,65 - 69,3153
Baw Baw,VIC,70 - 74,2631
Baw Baw,VIC,75 - 79,1883
Baw Baw,VIC,80 - 84,1158
Baw Baw,VIC,85 and over,1077
Bayside,VIC,0 - 4,10480
Bayside,VIC,0 - 4,5461
Bayside,VIC,5 - 9,9078
Bayside,VIC,5 - 9,6940
Bayside,VIC,10 - 14,7789
Bayside,VIC,10 - 14,7417
Bayside,VIC,15 - 19,8541
Bayside,VIC,15 - 19,6607
Bayside,VIC,20 - 24,13579
Bayside,VIC,20 - 24,5733
Bayside,VIC,25 - 29,18235
Bayside,VIC,25 - 29,4591
Bayside,VIC,30 - 34,17120
Bayside,VIC,30 - 34,4721
Bayside,VIC,35 - 39,13332
Bayside,VIC,35 - 39,5683
Bayside,VIC,40 - 44,11307
Bayside,VIC,40 - 44,7332
Bayside,VIC,45 - 49,10600
Bayside,VIC,45 - 49,8777
Bayside,VIC,50 - 54,9447
Bayside,VIC,50 - 54,7836
Bayside,VIC,55 - 59,8787
Bayside,VIC,55 - 59,7389
Bayside,VIC,60 - 64,7756
Bayside,VIC,60 - 64,6165
Bayside,VIC,65 - 69,6882
Bayside,VIC,65 - 69,5503
Bayside,VIC,70 - 74,5604
Bayside,VIC,70 - 74,4796
Bayside,VIC,75 - 79,4373
Bayside,VIC,75 - 79,3201
Bayside,VIC,80 - 84,3471
Bayside,VIC,80 - 84,2399
Bayside,VIC,85 and over,3708
Bayside,VIC,85 and over,3723
Bayswater,WA,0 - 4,4195
Bayswater,WA,5 - 9,3589
Bayswater,WA,10 - 14,3172
Bayswater,WA,15 - 19,3209
Bayswater,WA,20 - 24,4654
Bayswater,WA,25 - 29,6146
Bayswater,WA,30 - 34,6560
Bayswater,WA,35 - 39,5268
Bayswater,WA,40 - 44,4593
Bayswater,WA,45 - 49,4507
Bayswater,WA,50 - 54,4121
Bayswater,WA,55 - 59,4102
Bayswater,WA,60 - 64,3710
Bayswater,WA,65 - 69,3274
Bayswater,WA,70 - 74,2600
Bayswater,WA,75 - 79,1936
Bayswater,WA,80 - 84,1398
Bayswater,WA,85 and over,1498
Bega Valley,NSW,0 - 4,1581
Bega Valley,NSW,5 - 9,1911
Bega Valley,NSW,10 - 14,1927
Bega Valley,NSW,15 - 19,1897
Bega Valley,NSW,20 - 24,1336
Bega Valley,NSW,25 - 29,1285
Bega Valley,NSW,30 - 34,1472
Bega Valley,NSW,35 - 39,1487
Bega Valley,NSW,40 - 44,1681
Bega Valley,NSW,45 - 49,2158
Bega Valley,NSW,50 - 54,2431
Bega Valley,NSW,55 - 59,2989
Bega Valley,NSW,60 - 64,3142
Bega Valley,NSW,65 - 69,2892
Bega Valley,NSW,70 - 74,2277
Bega Valley,NSW,75 - 79,1608
Bega Valley,NSW,80 - 84,994
Bega Valley,NSW,85 and over,1034
Bellingen,NSW,0 - 4,629
Bellingen,NSW,5 - 9,869
Bellingen,NSW,10 - 14,795
Bellingen,NSW,15 - 19,760
Bellingen,NSW,20 - 24,431
Bellingen,NSW,25 - 29,485
Bellingen,NSW,30 - 34,571
Bellingen,NSW,35 - 39,604
Bellingen,NSW,40 - 44,741
Bellingen,NSW,45 - 49,859
Bellingen,NSW,50 - 54,972
Bellingen,NSW,55 - 59,1101
Bellingen,NSW,60 - 64,1162
Bellingen,NSW,65 - 69,925
Bellingen,NSW,70 - 74,773
Bellingen,NSW,75 - 79,544
Bellingen,NSW,80 - 84,386
Bellingen,NSW,85 and over,339
Belmont,WA,0 - 4,2700
Belmont,WA,5 - 9,2160
Belmont,WA,10 - 14,1726
Belmont,WA,15 - 19,1759
Belmont,WA,20 - 24,3499
Belmont,WA,25 - 29,4707
Belmont,WA,30 - 34,4438
Belmont,WA,35 - 39,3373
Belmont,WA,40 - 44,2674
Belmont,WA,45 - 49,2424
Belmont,WA,50 - 54,2238
Belmont,WA,55 - 59,2304
Belmont,WA,60 - 64,1926
Belmont,WA,65 - 69,1627
Belmont,WA,70 - 74,1257
Belmont,WA,75 - 79,1062
Belmont,WA,80 - 84,807
Belmont,WA,85 and over,838
Belyuen,NT,0 - 4,8
Belyuen,NT,5 - 9,11
Belyuen,NT,10 - 14,16
Belyuen,NT,15 - 19,14
Belyuen,NT,20 - 24,19
Belyuen,NT,25 - 29,15
Belyuen,NT,30 - 34,18
Belyuen,NT,35 - 39,16
Belyuen,NT,40 - 44,13
Belyuen,NT,45 - 49,11
Belyuen,NT,50 - 54,15
Belyuen,NT,55 - 59,7
Belyuen,NT,60 - 64,6
Belyuen,NT,65 - 69,2
Belyuen,NT,70 - 74,3
Belyuen,NT,75 - 79,1
Belyuen,NT,80 - 84,0
Belyuen,NT,85 and over,0
Benalla,VIC,0 - 4,728
Benalla,VIC,5 - 9,736
Benalla,VIC,10 - 14,788
Benalla,VIC,15 - 19,806
Benalla,VIC,20 - 24,664
Benalla,VIC,25 - 29,647
Benalla,VIC,30 - 34,649
Benalla,VIC,35 - 39,625
Benalla,VIC,40 - 44,698
Benalla,VIC,45 - 49,861
Benalla,VIC,50 - 54,971
Benalla,VIC,55 - 59,1131
Benalla,VIC,60 - 64,1103
Benalla,VIC,65 - 69,1109
Benalla,VIC,70 - 74,855
Benalla,VIC,75 - 79,667
Benalla,VIC,80 - 84,438
Benalla,VIC,85 and over,499
Berri and Barmera,SA,0 - 4,567
Berri and Barmera,SA,5 - 9,673
Berri and Barmera,SA,10 - 14,702
Berri and Barmera,SA,15 - 19,712
Berri and Barmera,SA,20 - 24,554
Berri and Barmera,SA,25 - 29,519
Berri and Barmera,SA,30 - 34,562
Berri and Barmera,SA,35 - 39,555
Berri and Barmera,SA,40 - 44,592
Berri and Barmera,SA,45 - 49,726
Berri and Barmera,SA,50 - 54,725
Berri and Barmera,SA,55 - 59,835
Berri and Barmera,SA,60 - 64,792
Berri and Barmera,SA,65 - 69,741
Berri and Barmera,SA,70 - 74,524
Berri and Barmera,SA,75 - 79,401
Berri and Barmera,SA,80 - 84,336
Berri and Barmera,SA,85 and over,325
Berrigan,NSW,0 - 4,461
Berrigan,NSW,5 - 9,521
Berrigan,NSW,10 - 14,489
Berrigan,NSW,15 - 19,448
Berrigan,NSW,20 - 24,370
Berrigan,NSW,25 - 29,422
Berrigan,NSW,30 - 34,396
Berrigan,NSW,35 - 39,428
Berrigan,NSW,40 - 44,439
Berrigan,NSW,45 - 49,487
Berrigan,NSW,50 - 54,492
Berrigan,NSW,55 - 59,590
Berrigan,NSW,60 - 64,660
Berrigan,NSW,65 - 69,771
Berrigan,NSW,70 - 74,622
Berrigan,NSW,75 - 79,450
Berrigan,NSW,80 - 84,305
Berrigan,NSW,85 and over,313
Beverley,WA,0 - 4,75
Beverley,WA,5 - 9,87
Beverley,WA,10 - 14,115
Beverley,WA,15 - 19,70
Beverley,WA,20 - 24,41
Beverley,WA,25 - 29,68
Beverley,WA,30 - 34,78
Beverley,WA,35 - 39,99
Beverley,WA,40 - 44,88
Beverley,WA,45 - 49,117
Beverley,WA,50 - 54,114
Beverley,WA,55 - 59,151
Beverley,WA,60 - 64,167
Beverley,WA,65 - 69,155
Beverley,WA,70 - 74,133
Beverley,WA,75 - 79,99
Beverley,WA,80 - 84,54
Beverley,WA,85 and over,35
Blacktown,NSW,0 - 4,28907
Blacktown,NSW,5 - 9,28163
Blacktown,NSW,10 - 14,24415
Blacktown,NSW,15 - 19,24087
Blacktown,NSW,20 - 24,25343
Blacktown,NSW,25 - 29,27005
Blacktown,NSW,30 - 34,30379
Blacktown,NSW,35 - 39,29161
Blacktown,NSW,40 - 44,24968
Blacktown,NSW,45 - 49,22822
Blacktown,NSW,50 - 54,20583
Blacktown,NSW,55 - 59,19099
Blacktown,NSW,60 - 64,16005
Blacktown,NSW,65 - 69,13288
Blacktown,NSW,70 - 74,9587
Blacktown,NSW,75 - 79,6051
Blacktown,NSW,80 - 84,4012
Blacktown,NSW,85 and over,3604
Bland,NSW,0 - 4,349
Bland,NSW,5 - 9,453
Bland,NSW,10 - 14,431
Bland,NSW,15 - 19,348
Bland,NSW,20 - 24,296
Bland,NSW,25 - 29,268
Bland,NSW,30 - 34,328
Bland,NSW,35 - 39,329
Bland,NSW,40 - 44,367
Bland,NSW,45 - 49,321
Bland,NSW,50 - 54,382
Bland,NSW,55 - 59,451
Bland,NSW,60 - 64,400
Bland,NSW,65 - 69,353
Bland,NSW,70 - 74,291
Bland,NSW,75 - 79,237
Bland,NSW,80 - 84,173
Bland,NSW,85 and over,208
Blayney,NSW,0 - 4,448
Blayney,NSW,5 - 9,576
Blayney,NSW,10 - 14,516
Blayney,NSW,15 - 19,483
Blayney,NSW,20 - 24,340
Blayney,NSW,25 - 29,400
Blayney,NSW,30 - 34,341
Blayney,NSW,35 - 39,404
Blayney,NSW,40 - 44,441
Blayney,NSW,45 - 49,510
Blayney,NSW,50 - 54,517
Blayney,NSW,55 - 59,525
Blayney,NSW,60 - 64,497
Blayney,NSW,65 - 69,408
Blayney,NSW,70 - 74,359
Blayney,NSW,75 - 79,238
Blayney,NSW,80 - 84,167
Blayney,NSW,85 and over,174
Blue Mountains,NSW,0 - 4,4384
Blue Mountains,NSW,5 - 9,5159
Blue Mountains,NSW,10 - 14,5146
Blue Mountains,NSW,15 - 19,5001
Blue Mountains,NSW,20 - 24,3958
Blue Mountains,NSW,25 - 29,3432
Blue Mountains,NSW,30 - 34,4008
Blue Mountains,NSW,35 - 39,4593
Blue Mountains,NSW,40 - 44,5288
Blue Mountains,NSW,45 - 49,5765
Blue Mountains,NSW,50 - 54,5330
Blue Mountains,NSW,55 - 59,5936
